,image_name,label
85,8351751144416238432,3
86,2572030067587611477-,3
87,9026937900405441690-,3
88,3957610546548146652,3
89,283859556665533889-,3
90,1984563100765381254-,3
91,5846164943740630540,3
92,3698915406200439119,3
93,1239820828763674561,3
94,5245125453741497324-,3
95,1708054843989901082-,3
96,8547174252033265826,3
97,296211827654738673,3
98,1964890860389495320,3
99,2738635149449865763-,3
100,5453214583308504335-,3
101,7839689334230149792,3
102,6968771567580146756-,3
103,5561678837787738126,3
104,7431389103023217553,3
105,413661330729281729-,3
106,1764882451168742512-,3
107,655915209969851444-,3
108,5145617888010418839-,3
109,8102515002625706916-,3
110,7473850752786050976,3
111,5523821292441389099-,3
112,6744437629506747345-,3
113,2379216397437494171-,3
114,1740734768153717295,3
115,4144613826394171061,3
116,2641466839009272782,3
117,6690459467962907127,3
118,8603500199579377051,3
119,5248403200326969823,3
120,7945275679473616341-,3
121,742420894159179946-,3
122,7567874062220803366,3
123,6729579100218255518,3
124,1526514773765190139,3
125,5731741048275991834,3
126,6424435025430265519,3
127,98813992967030483,3
128,7552497621601200289-,3
129,184858928405404783-,3
130,6381938844675507102,3
131,2483357872842892834,3
132,2858728367046200576-,3
133,3416306591322737337-,3
134,9189457948299812169,3
135,7452789197623254542-,3
136,7717117008963560432,3
137,4049949755746242840-,3
138,686436684246215203,3
139,6167066826902765393-,3
140,7922712702731309470-,3
141,3492101855312934895,3
142,1120729171551575872-,3
143,7912358712405797438-,3
144,2652376485113329410-,3
145,8656621342844002697,3
146,1917778193721188635,3
147,5875076190201911290,3
148,8767885658634273893,3
149,4428409901168026199-,3
150,1594655120826448586-,3
151,1605514158155149264,3
152,3796935341131316951-,3
153,3954085213629841299,3
154,544007946958686325,3
155,8716537446189433681,3
156,2700897313563569153-,3
157,4077639757081818375-,3
158,8156750091988244829,3
159,3268419459603137839-,3
160,907178116303075555,3
161,8564814453016405890,3
162,8982328706706056717,3
163,6201844185596265899-,3
164,2369589345805685343-,3
165,3511572307155246138,3
166,1689772529082277008,3
167,812314489540904677,3
168,2897623695761808840,3
169,3840710367705472225-,3
170,8292552253109570895-,3
171,1317350094441223662,3
172,5358667217879650267-,3
173,1415413768880311413,3
174,7098130924435499106-,3
175,910086708515050815-,3
176,4184123921537329901,3
177,327719844977011929,3
178,8834713880311896789-,3
179,4364657279952076708,3
180,4351615546751350144,3
181,7001089596163840626-,3
182,242473899863966610,3
183,3431224334292012670-,3
184,5100823533894098202,3
185,2757192864419385911,3
186,6261946724512849589-,3
187,952626850494966816-,3
188,61477597745120566-,3
189,2928059587616442698-,3
190,8191206482922678928-,3
191,5486334138517113373-,3
192,3565811224643954856-,3
193,6482006785756960005-,3
194,5163361495581013016-,3
195,8539642930158377436-,3
196,2725763026845034082-,3
197,4505148668102194366-,3
198,4655716054822380058,3
199,7111546661738786730-,3
200,8146862932827729710-,3
201,7022042285320201336-,3
202,5400402429453910364-,3
203,753935489993956459,3
204,4804203362815147735,3
205,6717512781595288669,3
206,7209845370263389647,3
207,7403320426171438886,3
208,7752395535650312765-,3
209,3031206628532841302-,3
210,6874552657562260981-,3
211,9182410670760724134,3
212,3830605501968022158,3
213,4805794919454991313-,3
214,6589941273104746224,3
215,8901538510235936118,3
216,974967518469287552-,3
217,1443399159781133481,3
218,658536762289919646-,3
219,4015827907281170555,3
220,2384695916779469407-,3
221,7005322816586831739,3
222,7108234611544655209,3
223,24334536476154014,3
224,1488949448404852696,3
225,2727267278253435007-,3
226,7347612761638101262-,3
227,111503831578605204-,3
228,300861085136837171,3
229,382147906856568792,3
230,1537766468461214820-,3
231,8789471303963541825,3
232,2282651101008177891,3
233,6855560551144948044-,3
234,6063131769973605399-,3
235,40422062378606685600,3
236,261075206442549281100,3
237,4216210422844373281-00,3
238,8112022725619739201-00,3
239,903442078780095523600,3
240,612604780709700477900,3
241,453390324178604641100,3
242,6698615554579830754-00,3
243,6681070375630360308-00,3
244,105173811844413621200,3
245,717272934763530318400,3
246,5750393395978872884-00,3
247,234608979125016867000,3
248,5049524943392889816-00,3
249,3843040073096863553-00,3
250,3836998530088280802-00,3
251,816124347777632987900,3
252,8015421632559993865-00,3
253,801222669850763812600,3
254,700661899170057936000,3
255,7025040996329520037-00,3
256,485539547186687822400,3
257,608686763461793530200,3
258,2751441255027670838-00,3
259,522421520733879057600,3
260,452908823397420147800,3
261,7257680061701589729-00,3
262,796055919312127093300,3
263,75047813982231486100,3
264,729561662547027820800,3
265,3973696018672102189-00,3
266,314667801473559800500,3
267,7065484941498454080-00,3
268,130794342360806641300,3
269,937107691398545773-00,3
270,908340706718617563200,3
271,127646993184037193900,3
272,161288786161578220800,3
273,288729143792839983000,3
274,420420245378337652200,3
275,548486801686930789000,3
276,774724224121629950000,3
277,6891788283515161015-00,3
278,6897927408288231850-00,3
279,624435749427566545300,3
280,3475884490233840989-00,3
281,513024402139359109-00,3
282,2106060476283277801-00,3
283,450242178180856474900,3
284,382689961220776442000,3
285,5851314383676142522-00,3
286,855224179348720933900,3
287,4253474665336083828-00,3
288,2225915586792927908-00,3
289,6459031621574640147-00,3
290,375871648083379527300,3
291,4634033328692678707-00,3
292,5054232478263519348-00,3
293,147633673969390325800,3
294,1491903787129015665-00,3
295,201459322413814210300,3
296,6648241559489038391-00,3
297,4704417668139392128-00,3
298,26013342834464964600,3
299,6034793676064042169-00,3
300,764969267200074819300,3
301,280568230580398665100,3
302,382206642770159775100,3
303,720302752715048123900,3
304,48172996314441305100,3
305,183505383240796434100,3
306,5985284473636127659-00,3
307,850879108882688949900,3
308,443018305831967271200,3
309,275439957102605810100,3
310,2501810789726156618-00,3
311,563926889829960442500,3
312,2701517879580379086-00,3
313,8382800959868991491-00,3
314,220568858110559467000,3
315,162790502773062420000,3
316,7326246463513972678-00,3
317,829897165898112652900,3
318,6344089411284730490-00,3
319,851504243466809764900,3
320,451250415857436245-00,3
321,255526011405094137600,3
322,387420990218875781600,3
323,149773455118397335-00,3
324,38580701397782170700,3
325,396076298297245978900,3
326,482480815461502559000,3
327,215589165894532651-00,3
328,8849037255536750600-00,3
329,562010939624695928600,3
330,4430765704061385475-00,3
331,8116718364112231842-00,3
332,6614745514639240072-00,3
333,2013727545870894059-00,3
334,2082275321115665869-00,3
335,2026389397942724550-00,3
336,440601971723285128-00,3
337,7003108835869633899-00,3
338,202416176381066025700,3
339,6977235102106284711-00,3
340,961965324865498032-00,3
341,727530630398339414400,3
342,2876107503869121361-00,3
343,809334976612168733-00,3
344,2476013706887327532-00,3
345,834324854352693902200,3
346,99122647414220276000,3
347,126325562128577806700,3
348,4486163073675131884-00,3
349,188069892048109018200,3
350,442904820781119798000,3
351,591856945751574300700,3
352,6563956163099904386-00,3
353,239640484417339034700,3
354,787105280234457636-00,3
355,322173694712452821800,3
356,46928827929862302300,3
357,6046689225895532624-00,3
358,798582630587252542000,3
359,4267835183503947852-00,3
360,6587640765444191496-00,3
361,128780995750739347900,3
362,228640177255247410700,3
363,5012148449154910347-00,3
364,549797002071503200700,3
365,1230334156342920525-00,3
366,72547787514469956200,3
367,4801563178893969253-00,3
368,189724446498146820500,3
369,2958598479933449944-00,3
370,4444035834655520224-00,3
371,4577996669331858566-00,3
372,141712820437430740900,3
373,7311687504695957307-00,3
374,3864183684055651477-00,3
375,7287307509947103265-00,3
376,241902243374130460000,3
377,8868555209949754548-00,3
378,450093163779385944-00,3
379,757202207366764236500,3
380,8062887378912847662-00,3
381,1951628660019502426-00,3
382,844254246973089453900,3
383,912159996633549948800,3
384,708165791540355886800,3
385,3955992879098975509-00,3
386,1417808617039098767-00,3
387,794036497259161475900,3
388,516576092047545623600,3
389,912768298599725246600,3
390,894575936900008109500,3
391,2153145934645104309-00,3
392,513159027374512814300,3
393,137631475484428613200,3
394,725735281740080727600,3
395,323708660092470131500,3
396,637578777035096360100,3
397,2871620869477223420-00,3
398,54363458161348310000,3
399,2265201220588746369-00,3
400,2547840914327141879-00,3
401,5998061374113586641-00,3
402,884145160034863473300,3
403,254708583170697814-00,3
404,1187822164446145223-00,3
405,6008942716797955593-00,3
406,369798563188452391100,3
407,6565014605571292660-00,3
408,921518332494165151-00,3
409,1137368867470616779-00,3
410,3649297835033362515-00,3
411,7489577400676068873-00,3
412,878779239248327390-00,3
413,228961208032617430600,3
414,1504794517185729663-00,3
415,2923754153776426310-00,3
416,419060612797831979400,3
417,4219654272511094538-00,3
418,800731185312135029500,3
419,244067361396579036900,3
420,689550396967473148800,3
421,40756662978350893800,3
422,296932082860661966900,3
423,2810331948093120203-00,3
424,2147834528430777378-00,3
425,915118117636506821200,3
426,8090189545909310638-00,3
427,646790385206393363900,3
428,214855356000554708200,3
429,642520682297520322400,3
430,141743376262814006000,3
431,8827143420246952402-00,3
432,280287283985976884000,3
433,8474870637828686651-00,3
434,8575013214883176800-00,3
435,285084406197280408500,3
436,8254712453802627217-00,3
437,4777411484535183301-00,3
438,7778747088276680947-00,3
439,104366703159466919200,3
440,105197759074977414900,3
441,6946290516663445644-00,3
442,1682039780102806371-00,3
443,307670200986728114-00,3
444,6147018979634548503-00,3
445,2974635877401094538-00,3
446,7156059516437593316-00,3
447,7478172869142022155-00,3
448,2129824208574212356-00,3
449,6266445567579606363-00,3
450,377132919727611145700,3
451,446808117578954119800,3
452,296053712421709150200,3
453,1922182478093786127-00,3
454,108754595103533156-00,3
455,192799515076117751-00,3
456,570037529414453475800,3
457,732430933832132101700,3
458,892105398172712889500,3
459,801649308688791737000,3
460,559592776837536614200,3
461,5677602478483714488-00,3
462,869958947732863921700,3
463,371012543315417539800,3
464,5436932582598892994-00,3
465,346576086662626916-00,3
466,5169946466674311672-00,3
467,228178953137405942-00,3
468,456699641565969840900,3
469,852605153142958277100,3
470,829819750617715952100,3
471,2152682364471994158-00,3
472,687050927888275857200,3
473,8583449146176632726-00,3
474,715436229480593665900,3
475,7452520068007244546-00,3
476,745386728580408635100,3
477,545522636385267890500,3
478,616871692325083391200,3
479,5436404993081699681-00,3
480,374327701016525635300,3
481,165309874013235614300,3
482,840585341989805639300,3
483,214003303442614579-00,3
484,898142774628454771000,3
485,786167748122037509800,3
486,418787324329587472800,3
487,977229389029020023-00,3
488,613886446084360400000,3
489,4782281896341632323-00,3
490,151276461727471369700,3
491,111933586403064806-00,3
492,8522406070422487039-00,3
493,227498088642724931300,3
494,904513374334094681700,3
495,179216909535408363700,3
496,3042411498940675140-00,3
497,6383928469236739414-00,3
498,616329096628214613300,3
499,736768149561856918200,3
500,716151988429999957300,3
501,5144780177628708394-00,3
502,578658427847025982500,3
503,4790852068766163191-00,3
504,6067163172782112652-00,3
505,9155147119013540199-00,3
506,176570336137797730000,3
507,357693349315645649400,3
508,2574235793808956625-00,3
509,819275314640125888300,3
510,686125842703300896000,3
511,1611656176471705644-00,3
512,919530272753049858-00,3
513,331195307431197932600,3
514,469770716265206383200,3
515,3556636378761023418-00,3
516,850297719468346105900,3
517,3399073197407478085-00,3
518,5841667168097878256-00,3
519,9191139851880108093-00,3
520,568888976524589274800,3
521,768424870963054953700,3
522,3879775716387846317-00,3
523,92927845009302982500,3
524,8047344188778070085-00,3
525,693474091249502453-00,3
526,4180627942322609803-00,3
527,3514045237083068417-00,3
528,567835458240349013800,3
529,391212331905403713200,3
530,681433023980621598600,3
531,508935490139337999500,3
532,141482593075471750-00,3
533,409979620650803499800,3
534,870508996101711918100,3
535,3672192002197540067-00,3
536,197066956363117479100,3
537,1103421875727087567-00,3
538,68874952688959842800,3
539,1731651759414332919-00,3
540,8360289808340630754-00,3
541,2465653006616378915-00,3
542,382073195836220097000,3
543,3828319624030767872-00,3
544,429964021952884432-00,3
545,278205062377185207900,3
546,6455538881366136703-00,3
547,2985764775788128682-00,3
548,4216709284260872006-00,3
549,6616152944850853941-00,3
550,125081930429812071700,3
551,8603422429374470667-00,3
552,439660118947813822200,3
553,153725056722636240600,3
554,389741871673385650600,3
555,8508164983967370880-00,3
556,1583711614653231130-00,3
557,3636677100418004883-00,3
558,403240120173334926200,3
559,908809770009046720200,3
560,6518026916075173649-00,3
561,683788568850584140300,3
562,2472081724420703884-00,3
563,688283489857464863000,3
564,106719940325639510900,3
565,2391899150936436261-00,3
566,232846570648511929900,3
567,858414429058549132000,3
568,4814773110178904638-00,3
569,305633409537488101800,3
570,793879869045419145800,3
571,4670315580386008215-00,3
572,2274842511802899015-00,3
573,58803888567376096700,3
574,3150048883098016075-00,3
575,134846092380635075700,3
576,656247996174027601600,3
577,472977937797777906500,3
578,680394095000871438800,3
579,807471293525216002300,3
580,6259135437337389579-00,3
581,97689677779332986-00,3
582,816720219852448817100,3
583,527640118463764143-00,3
584,8253110593984774384-00,3
585,5889335522528189017-00,3
586,8617162321219710268-00,3
587,6620599923505015631-00,3
588,5011025494390548407-00,3
589,701422861566522294200,3
590,1000309605872440943-00,3
591,72906099981207792100,3
592,464375131404534995200,3
593,28871986032010757100,3
594,48988905384190050000,3
595,755422013148108390-00,3
596,1743044499449521462-00,3
597,3277488097681727885-00,3
598,594843901789428564000,3
599,4871947731223941122-00,3
600,176528392354223544-00,3
601,32737457115907890400,3
602,4583266164046295104-00,3
603,8552270955124023847-00,3
604,3481514782576926720-00,3
605,2822044842244832312-00,3
606,633867904679195096000,3
607,7960145050504328636-00,3
608,132906865908408530800,3
609,6108595226958263885-00,3
610,3729968574771641059-00,3
611,85856323797635927100,3
612,465170588959422152400,3
613,117286523305858015500,3
614,890815647646879825900,3
615,6512298750831173523-00,3
616,1259451058259136213-00,3
617,3229772047462358373-00,3
618,2763697608560265109-00,3
619,3362597631442313699-00,3
620,6350308843071702197-00,3
621,8095553910761959705-00,3
622,43641691660689826200,3
623,6376949663728183448-00,3
624,3235464958376796663-00,3
625,880637759256802799700,3
626,233324291917486242500,3
627,8017864018694780754-00,3
628,2653980664917040111-00,3
629,3960421395204493515-00,3
630,1921592263866527759-00,3
631,443405673596670310200,3
632,370897481122155000000,3
633,46438507235930839500,3
634,43846744475596220400,3
635,3343555573756694286-00,3
636,234948093798208442000,3
637,30514744820638323500,3
638,5057868084665572532-00,3
639,6962966545896559063-00,3
640,7873361066919698716-00,3
641,736188441707820571100,3
642,6375685093600526186-00,3
643,410312631303620802600,3
644,7238178343985995372-00,3
645,419020064654563115200,3
646,15616314909363483800,3
647,7219021641676500600,3
648,4836579302621677116-00,3
649,378302750685928476700,3
650,4842906221631212097-00,3
651,5366710858159572301-00,3
652,7988698706517986786-00,3
653,4669037575376762715-00,3
654,486711782579730675600,3
655,1533719847921071204-00,3
656,7851192170184141750-00,3
657,225241039334457228200,3
658,9179154300951049063-00,3
659,5741490684065123186-00,3
660,1183987508378890812-00,3
661,323180735903793392100,3
662,670033571282480913200,3
663,795313222439220486200,3
664,755256150267824902300,3
665,84945817250641755600,3
666,195576920704381791400,3
667,6506770355136055285-00,3
668,415594287023038761900,3
669,786304009951546153700,3
670,64091395840351195900,3
671,253516247907453773500,3
672,493230668470011691500,3
673,569918246728992460800,3
674,8013455244923530804-00,3
675,909623695326884165100,3
676,440244107125225104900,3
677,1900900123891813897-00,3
678,205593484624692361600,3
679,150522040360320010-00,3
680,4373762905764459477-00,3
681,418801687728742333300,3
682,5135332653531374712-00,3
683,387019591889745482500,3
684,8470835780630646398-00,3
685,2286338803660106958-00,3
686,56382856696116187400,3
687,906310566849826516500,3
688,2852324289550361706-00,3
689,18987134129016284-00,3
690,517743761918092252800,3
691,4060488074234286669-00,3
692,563796549330665415100,3
693,395840057745791195-00,3
694,710567557721715651300,3
695,6175244543154995954-00,3
696,8739307700698183298-00,3
697,7041108080332187057-00,3
698,742446772937827578900,3
699,1930882330148024854-00,3
700,618081442300847932-00,3
701,4804878676066723448-00,3
702,1511249818982110009-00,3
703,690999587824547365-00,3
704,8187648546960230422-00,3
705,5603550145132763623-00,3
706,207882628837771282400,3
707,5060745800380916100,3
708,2762250632764339115-00,3
709,325634772305020608500,3
710,833686288037406955800,3
711,148953691358345389800,3
712,75217910523143596900,3
713,5400217242756475163-00,3
714,530937379957483556-00,3
715,413343914329668677800,3
716,788811895805825072700,3
717,610293824327684937200,3
718,2166631928368399598-00,3
719,639754775806855187-00,3
720,8649596061894623241-00,3
721,5210007908090461121-00,3
722,6272310541989030272-00,3
723,8007426294142719718-00,3
724,1532634652681425834-00,3
725,916313996124451130600,3
726,243657212148799713500,3
727,5223670870481385417-00,3
728,339650107822215856000,3
729,905814929923644095600,3
730,7759134693232372139-00,3
731,6592328380692377851-00,3
732,252377275508637143600,3
733,5084618519093659559-00,3
734,438920325237241115600,3
735,617361588231931283500,3
736,8495165971143674165-00,3
737,345889887079240316400,3
738,7450192042598911238-00,3
739,6402808981186089256-00,3
740,776706737317464955900,3
741,219657591360347658700,3
742,1929664905524074855-00,3
743,326785405562312991700,3
744,3986616607747667260-00,3
745,4879001862978069132-00,3
746,537878953425051485600,3
747,30572867210592600400,3
748,6056375592834753097-00,3
749,5184020327306327172-00,3
750,853337110742533550600,3
751,722893908680147312600,3
752,313715323062481266-00,3
753,845204403271845299000,3
754,506351662357665187500,3
755,825792022460422479300,3
756,5607676335203257275-00,3
757,34482486017863444700,3
758,5650519022878465715-00,3
759,6134771111084416376-00,3
760,6422868297307379273-00,3
761,2526805810239322081-00,3
762,8732851135904129596-00,3
763,8813805851609042182-00,3
764,98923471714861651-00,3
765,716490796195933789600,3
766,489822831261117605700,3
767,51765372931048096100,3
768,227476943416665900300,3
769,657815238558064094200,3
770,7526753712308904813-00,3
771,4079714849043419949-00,3
772,162651506799574228700,3
773,8940716616216791143-00,3
774,6296748936762686867-00,3
775,8117427661534957577-00,3
776,7531650098076368859-00,3
777,7294212770381776087-00,3
778,310270160556861906800,3
779,490590226099206977900,3
780,63808391267365127300,3
781,2569592833614722274-00,3
782,2042835033710998970-00,3
783,662278476741913084700,3
784,2280171823597909120-00,3
785,6077096337707354703-00,3
786,454619085652092159500,3
787,583530290659407438200,3
788,2183673545590409483-00,3
789,6386286728739598203-00,3
790,5045863331450633818-00,3
791,6502306658783408832-00,3
792,579213238981070284400,3
793,4470522722218242238-00,3
794,427276107502491911-00,3
795,783638681904891232200,3
796,567978759588561867500,3
797,5663559526277920073-00,3
798,73091655360986141400,3
799,67002127765494677400,3
800,4223860372327202137-00,3
801,405902894751971911900,3
802,1994822537772572875-00,3
803,440933798665823650600,3
804,446777742393826239500,3
805,815193794789281874600,3
806,591409341271361839100,3
807,598975046237166981000,3
808,8712585901954722570-00,3
809,106995108212824686900,3
810,114607610112621891400,3
811,8885081012168993105-00,3
812,828551094250569592700,3
813,1480183035767036646-00,3
814,366978450116936252000,3
815,297181060000049893300,3
816,712772549976042300,3
817,2873425812657028825-00,3
818,620116990503702072900,3
819,6993597654434340732-00,3
820,1819479760321467487-00,3
821,1060393872412994231-00,3
822,219429550135209854300,3
823,412976436521535264600,3
824,9173305482235539124-00,3
825,491705321988136089500,3
826,755827647568572450200,3
827,742865450869579482700,3
828,8947570041549579259-00,3
829,2935399520754720669-00,3
830,5350149721704875518-00,3
831,585719968544019207900,3
832,226860617689042816800,3
833,2829036747401616039-00,3
834,5227867831028263853-00,3
835,8517860351408201544-00,3
836,678370076909918062600,3
837,366822475042961671700,3
838,8461742774999961480-00,3
839,4941781915200917249-00,3
840,791429452991271370300,3
841,54215866884718015300,3
842,2188055038848891662-00,3
843,266852115590239509800,3
844,96317846800285777100,3
845,1327892163306198821-00,3
846,3116172946478264815-00,3
847,841464335017472109100,3
848,160520375121623693100,3
849,5871550472364769208-00,3
850,2904509027037608669-00,3
851,9126101634801561186-00,3
852,277203531656828815900,3
853,8681296826126745829-00,3
854,3235933034352247197-00,3
855,5036525446661889611-00,3
856,5352844614599455406-00,3
857,692492065391768796200,3
858,284416609780790339800,3
859,7049133378499014646-00,3
860,216991199810579484800,3
861,6380490747820556290-00,3
862,6096889445309388775-00,3
863,226625237501015742300,3
864,702702314854523166300,3
865,4000732783357872396-00,3
866,61043576948814090000,3
867,320245976585102937200,3
868,838967475653513719700,3
869,833340704108844878200,3
870,3661418712725772218-00,3
871,1691136492905193412-00,3
872,453507747202540659100,3
873,319804444174798773600,3
874,269893548007371628-00,3
875,83879975464651055100,3
876,273779495915392792-00,3
877,8817030282851287871-00,3
878,5439517235212010957-00,3
879,6758098961310756172-00,3
880,8575642918248925466-00,3
881,768481787770047715600,3
882,4457322458476780172-00,3
883,8384112644037618833-00,3
884,43483020967416114000,3
885,2234612889008066392-00,3
886,6618367037051535430-00,3
887,128820168444055620500,3
888,4240851462137178782-00,3
889,409961923089533222-00,3
890,583750544907096617600,3
891,119246282681686020700,3
892,3706377037489481197-00,3
893,5729495940217374184-00,3
894,487233768589144851-00,3
895,8926950560842143136-00,3
896,5785979677337837612-00,3
897,8628400317151512453-00,3
898,2659192699240991800-00,3
899,6192592002746785331-00,3
900,173521344659823422300,3
901,796627334756342118500,3
902,8625686045717549453-00,3
903,42966486497637584400,3
904,271573424445186842400,3
905,457603220437714573900,3
906,372817922696017713500,3
907,822880937392330597200,3
908,346654717429216236200,3
909,92314729100937082-00,3
910,4369585352505905894-00,3
911,4065606576855789482-00,3
912,7047787175358537155-00,3
913,615779903784852972600,3
914,823618390043961593600,3
915,123083472945900921800,3
916,4082313210405530440-00,3
917,299507032311114348400,3
918,6289778776715577487-00,3
919,6940278161438298300-00,3
920,2227451858812126133-00,3
921,1025904233943378871-00,3
922,219513898154104886400,3
923,794495330848765993800,3
924,604205518602411427000,3
925,686992024450741282500,3
926,651744540160430340300,3
927,5126393092307828148-00,3
928,296875112177133409000,3
929,765729787470980507-00,3
930,468702537256565427600,3
931,2104348021697279100-00,3
932,2232760858111984147-00,3
933,134859646638522961300,3
934,484256548253971533100,3
935,451065378991976097100,3
936,306478198708826006700,3
937,574669953927128249500,3
938,659593752650207183400,3
939,693603636032971260700,3
940,4008964841669254661-00,3
941,382598853506556677800,3
942,448784845452590678400,3
943,1838285780149355170-00,3
944,905154483035883338300,3
945,874745674285916958900,3
946,264512387678296352-00,3
947,771148193529843410-00,3
948,337081938502147966800,3
949,6048196901245601141-00,3
950,797763705398836663100,3
951,308043730312870124500,3
952,8443009807931429552-00,3
953,5482782821207022836-00,3
954,163330339975108643800,3
955,250373240762905087900,3
956,3233419467816313295-00,3
957,8229737237734600302-00,3
958,778153999056966306300,3
959,7433556440308568932-00,3
960,3691689142573627519-00,3
961,1727459520619529640-00,3
962,449050103649554084400,3
963,6264565978637948565-00,3
964,196313144050730690300,3
965,196357601021679811900,3
966,868568423536101535900,3
967,5094815267117296407-00,3
968,4766232301300772703-00,3
969,8813782766860469478-00,3
970,5684514681332622163-00,3
971,79629549894345820700,3
972,6450282340723497565-00,3
973,2811015450375476892-00,3
974,5652085634952024114-00,3
975,220217778860563940200,3
976,705695227773428380700,3
977,857277281421399048300,3
978,113684732767619104100,3
979,9130116379574020501-00,3
980,6432031271869207662-00,3
981,753277300703605956400,3
982,4168904454882085256-00,3
983,558267352451063666300,3
984,8899933985359321380-00,3
985,3713145795062194556-00,3
986,247349409846077743000,3
987,384994035972959802900,3
988,9167848427022698138-00,3
989,3794712808474348405-00,3
990,784131697555089370900,3
991,42016528287890022100,3
992,3404547409635389471-00,3
993,5807042477319183658-00,3
994,403926292277909982200,3
995,3995587118779356171-00,3
996,5565812256288463996-00,3
997,1272088601216819847-00,3
998,864069492722109874-00,3
999,15887423781633161200,3
1000,1243016240397162448-00,3
1001,168199265705356639-00,3
1002,6650704256705856457-00,3
1003,724667129169999656-00,3
1004,310899829249827306800,3
1005,3790297592897250933-00,3
1006,4078782488675365573-00,3
1007,5029435999932103582-00,3
1008,347335190505495550200,3
1009,8445198294154622935-00,3
1010,5072563340606533749-00,3
1011,5167325104983262371-00,3
1012,114094244364385143400,3
1013,139730034578536104000,3
1014,1423131984414052595-00,3
1015,362866823498450807800,3
1016,789298626542004629500,3
1017,268907448445212305100,3
1018,872447796550144827500,3
1019,6587890681891724752-00,3
1020,589478996235468629-00,3
1021,3080690140096586751-00,3
1022,5375722256308163949-00,3
1023,8019958928019744193-00,3
1024,627128326188152337300,3
1025,572847563334458504300,3
1026,2857317319127649464-00,3
1027,8729966080693799711-00,3
1028,49333977844896848200,3
1029,7135208631172584807-00,3
1030,7101964283688718335-00,3
1031,8424310826644281747-00,3
1032,8270038847085432387-00,3
1033,3631270297061732150-00,3
1034,325825611420074806000,3
1035,558400695678607840600,3
1036,522078818278233428600,3
1037,3461723967019921212-00,3
1038,80664762486442588900,3
1039,307264574545223938800,3
1040,2294983304926442521-00,3
1041,4592335885200943101-00,3
1042,644431954480045691-00,3
1043,2686553495666742972-00,3
1044,676832297083246911500,3
1045,3984915188133483424-00,3
1046,506660041746635204-00,3
1047,616693672564279547000,3
1048,2341515404615685813-00,3
1049,553866710100213396000,3
1050,301040851347310122600,3
1051,7808704492142391538-00,3
1052,215630572684472437900,3
1053,113727456289739608100,3
1054,1182466777655554102-00,3
1055,6101237073222778966-00,3
1056,22404365329172153100,3
1057,4464003872297332537-00,3
1058,1989817700512959639-00,3
1059,394365538484090643-00,3
1060,45631721922574419600,3
1061,6822875229872746374-00,3
1062,339098785799834188900,3
1063,7847540978625277559-00,3
1064,2014564754572620479-00,3
1065,227353647814078629700,3
1066,1583556339290907805-00,3
1067,786684571940077290700,3
1068,35318347826272579400,3
1069,4819223847701223657-00,3
1070,7331903155231719051-01,3
1071,9109901087936003800-01,3
1072,740898292240066188601,3
1073,6027548831752587218-01,3
1074,119320652704938105901,3
1075,499453530057801803801,3
1076,7998135419220643095-01,3
1077,646456449864141461401,3
1078,4941524297368630168-01,3
1079,3472583905374445392-01,3
1080,415143734310033598201,3
1081,447333708001396597301,3
1082,507853207021686426501,3
