,image_name,label
145,2751911425195580021-,2
146,8941675085216160592,2
147,5093032620574912835-,2
148,3994389715932038729-,2
149,3675771326091987882-,2
150,3055429693756455145-,2
151,2348104268347668567,2
152,6286166274332476331,2
153,5036623522517490582,2
154,4511978105759178050-,2
155,2100279217685948542,2
156,2987609050993953636-,2
157,791020499718671142-,2
158,6584673957663895725,2
159,8519779621314657617,2
160,7492247338250517443,2
161,3463387861310440674-,2
162,2867321960336842656-,2
163,1175291836737530851,2
164,1281185722547447426-,2
165,5687324260754579037-,2
166,2267758596721920698,2
167,8574954669149607076,2
168,1266370849206284819-,2
169,7679308904155479444-,2
170,6683339481143290485,2
171,6881085013756847499,2
172,1081906618544385399-,2
173,5584321727713200029,2
174,1460025124669712025,2
175,6380910437603650558,2
176,7407442435265367264,2
177,3122154537231060323,2
178,7714003025391618846,2
179,5315902299398679588,2
180,2544992217453494606-,2
181,6444935541832720026-,2
182,2922029038821180894-,2
183,8739022984275239980-,2
184,8491782017611480424-,2
185,7039683044075864533,2
186,6190967660395203837-,2
187,7923295076336822080,2
188,2654799750783989483-,2
189,1389241881916881620,2
190,4274399318896873686-,2
191,7138728088198139323,2
192,8414464310646384193,2
193,4699539589379160102-,2
194,1060132354159972515-,2
195,2867102114493416166,2
196,2740139043639325960-,2
197,5892643469420428305,2
198,5374960731436753438,2
199,7545243032514533348-,2
200,7091402128575685693-,2
201,7679826360994734106,2
202,3797975160447361201,2
203,5197582435879505740-,2
204,6755899401917219058,2
205,273948591659788402-,2
206,6548105847018356543,2
207,8770347800542916105,2
208,441089234933716374,2
209,5980412382501794576,2
210,6216940578778230220,2
211,911014642288676080,2
212,1158510841234577168-,2
213,8731785628130194396-,2
214,6667823283125996641,2
215,1778111710823472276,2
216,1938777535762952178,2
217,708622383651295871,2
218,7210167174906663018-,2
219,3261201770849296744-,2
220,3609855414225796296-,2
221,3909062344491660016,2
222,4325061567414088727-,2
223,4394097454572008286-,2
224,2591705457938314327,2
225,8068130774420494856,2
226,1533885814519083224,2
227,1994264734944650237,2
228,7001367131788981839-,2
229,8944916548753881475,2
230,8609479252378539927,2
231,1859780737344118256-,2
232,4170945390785889103-,2
233,4457278323448452984-,2
234,7954684345420858807-,2
235,2083315046143068885-,2
236,295352380405699048-,2
237,7089773371208232922-,2
238,6489222138393461323,2
239,4407601469377392028,2
240,727512345655042946,2
241,1279333167543419843,2
242,2659343011361868705-,2
243,2066964207508481271-,2
244,3621143974699098316,2
245,5538815331126141810,2
246,9030047414594501351,2
247,2420983747464804823,2
248,5881590381922662790,2
249,2278333829497220245,2
250,7070020975692489842-,2
251,3922499408079215874-,2
252,8062810681737305107-,2
253,3157908499943938649-,2
254,7451654667766770329-,2
255,8643359055632875426,2
256,4369619753443200289-,2
257,574876799158856461600,2
258,6155477468605670032-00,2
259,590860805848697106500,2
260,5810627870833115633-00,2
261,1869572928105832544-00,2
262,8155871172376239003-00,2
263,896799778029438714200,2
264,877999111638763497200,2
265,546984895576391431300,2
266,4981789493509321668-00,2
267,822980746138261574100,2
268,2877834372588748639-00,2
269,174444260711680330300,2
270,25368798803257190700,2
271,202563572602094388800,2
272,4095658975547912457-00,2
273,3072399574268011309-00,2
274,449350487392143061000,2
275,257163546162235922300,2
276,4901155501528927881-00,2
277,5848577059590319506-00,2
278,729531617971296604100,2
279,20970938658721606700,2
280,1772178659040706557-00,2
281,321846510591142004000,2
282,1246050254986682140-00,2
283,3778046685115723888-00,2
284,6110599020586754517-00,2
285,5521671775635368741-00,2
286,399388201915267294900,2
287,50959733904111009100,2
288,6239825112561019437-00,2
289,2623014092056510302-00,2
290,49866658728565547800,2
291,529220110768705358600,2
292,741773883510711676400,2
293,8138169139344894088-00,2
294,5666209338460943135-00,2
295,906784366923796531200,2
296,441168267847805714900,2
297,3893640296651020164-00,2
298,2647514393973071325-00,2
299,4111857594466706562-00,2
300,2987730568812133977-00,2
301,105321748367942490300,2
302,2198114485710941102-00,2
303,3111499903471798291-00,2
304,9058178845046321367-00,2
305,4173626649586898044-00,2
306,734297602239387928000,2
307,270373580790693162800,2
308,45266151269674555200,2
309,183224657988336998800,2
310,2120901721491989189-00,2
311,9222588204672202767-00,2
312,183121404079696648900,2
313,175133853775514828500,2
314,274635025048134626400,2
315,328387223039653468000,2
316,800369350148053363400,2
317,8874550556454418295-00,2
318,5121440589827762999-00,2
319,60473586695343338400,2
320,1112908041654440875-00,2
321,3388706211473850019-00,2
322,437569363555286461700,2
323,7888645340137270793-00,2
324,2088188889364069582-00,2
325,673366924255890874700,2
326,398839531491965811600,2
327,7888267324003333605-00,2
328,7024293899251906146-00,2
329,625564015664227938400,2
330,577245666301115059600,2
331,854204058997448091900,2
332,341261838138565226400,2
333,152007978948764287500,2
334,8625648105078541095-00,2
335,696475689127962133700,2
336,54314423152987334000,2
337,487362721171738223900,2
338,225931382147723488700,2
339,8579732439094103695-00,2
340,8699619425412573268-00,2
341,5320716004386070553-00,2
342,2042881374938271635-00,2
343,64927278608982067700,2
344,81819311090950998-00,2
345,2661421685209454669-00,2
346,646452007163326313000,2
347,633149253272111635300,2
348,173114604226967022000,2
349,7784559727428375836-00,2
350,446361977187952907600,2
351,6102309874574870387-00,2
352,744585073341062532500,2
353,8663826582886599329-00,2
354,3406819169966117147-00,2
355,443548617103683313-00,2
356,1530942479002906607-00,2
357,7078507717979715386-00,2
358,520233549145855023700,2
359,488390110958518693700,2
360,615396138670480758800,2
361,373250957316537173-00,2
362,7120365035824235117-00,2
363,6309923823761371634-00,2
364,419794535363931612100,2
365,906952570224638654100,2
366,903316287525613493600,2
367,829579883966909855-00,2
368,8492945719500786382-00,2
369,3701739742801702419-00,2
370,109215685566914284400,2
371,1608165266221318431-00,2
372,275387672678222427100,2
373,1811399882960922097-00,2
374,489102252002161967900,2
375,739458311852649314200,2
376,81476370292027937200,2
377,611367016326633556100,2
378,218007389488294894400,2
379,7430252036447627737-00,2
380,29713683868683535900,2
381,60269851950369585000,2
382,46736414472710182000,2
383,187654849856910157000,2
384,803099068123554020500,2
385,134220697791757321600,2
386,8868852322030436199-00,2
387,102970266353890437800,2
388,1193311608922131158-00,2
389,117994154331744585800,2
390,3767144548683136157-00,2
391,8293447173698027865-00,2
392,148107825274967839900,2
393,381008900389551235300,2
394,2129491170803566917-00,2
395,830587850880797667-00,2
396,140909899867562935100,2
397,658935017850517277800,2
398,246910151568459697700,2
399,4834752228020073409-00,2
400,348598885158386682200,2
401,5389607372950780171-00,2
402,341365313282244024100,2
403,553782521619339634900,2
404,6724735745198588119-00,2
405,21934206961710152-00,2
406,580857676907680170800,2
407,4464216878074579027-00,2
408,28183451398531912600,2
409,7242466360314145248-00,2
410,1501731446284399477-00,2
411,566869134434597894-00,2
412,152471278229107241300,2
413,19708351148036278100,2
414,57061522267493455900,2
415,51946859965399537700,2
416,1036244450836570708-00,2
417,7337729789021440397-00,2
418,81607670044613644700,2
419,3402291518918724848-00,2
420,562814383419336402300,2
421,97846779814433230-00,2
422,65120591231268690200,2
423,4172690209833729650-00,2
424,533506453101086296800,2
425,6240596728377087236-00,2
426,59706232050703974900,2
427,7215241778612499544-00,2
428,7313315338814965033-00,2
429,714820789184382129-00,2
430,671262575394044509900,2
431,8746069700351129507-00,2
432,271574457665231620-00,2
433,2054842190201005656-00,2
434,530037670496224867100,2
435,72252614770222861500,2
436,820869003311226560200,2
437,6154718654338226077-00,2
438,774135157503824471100,2
439,312198464342607112800,2
440,291787296543337415-00,2
441,987381702095066567-00,2
442,770948693637694849300,2
443,831514049493913514600,2
444,528562130879278310-00,2
445,228127684107481658300,2
446,5055482421692512153-00,2
447,583917561338819485200,2
448,4345771098952276580-00,2
449,503621164619413627300,2
450,159129722429414300100,2
451,6563415423325911654-00,2
452,201510965083065374900,2
453,3982414773333964183-00,2
454,4365188875603640962-00,2
455,1398285576704813820-00,2
456,357282624311108559500,2
457,2657460319599295098-00,2
458,432400425785591992200,2
459,203526426433217489900,2
460,662587818071517732200,2
461,3955032400706133605-00,2
462,379966343701721214300,2
463,4359947121054539300,2
464,3746929908424476683-00,2
465,4837311504870495122-00,2
466,876055474813721723900,2
467,131187108257760111000,2
468,800087694909006987600,2
469,834609646221918007800,2
470,677774854676555229400,2
471,122542474730658521-00,2
472,5855073059929194571-00,2
473,316277364157382928500,2
474,7229685130231818915-00,2
475,869207115863400473000,2
476,574375462420219643100,2
477,884018356444754544900,2
478,161259161383429482-00,2
479,9111146253835613961-00,2
480,715595628697252455000,2
481,889619507972273510400,2
482,857684883757894436600,2
483,8711853491070701360-00,2
484,8764031024973392162-00,2
485,8846175323518409287-00,2
486,876670572442688113200,2
487,7639195633556988680-00,2
488,403494074337319937400,2
489,165493053455101671800,2
490,520264089318609293400,2
491,632946085222542931400,2
492,6097481711834406812-00,2
493,4768018683794298407-00,2
494,8625662175608933546-00,2
495,562656088142350249400,2
496,7336027515302011800,2
497,788546426821030046900,2
498,8344183269109055718-00,2
499,908012451233648563400,2
500,470812137279980505700,2
501,470529921430182533200,2
502,812145861324700214500,2
503,899707293087744775000,2
504,1468550173766555871-00,2
505,3164330360074703269-00,2
506,649873337362506259-00,2
507,8486508147759982756-00,2
508,5975227480918722733-00,2
509,654815454637836155400,2
510,6697667101951326249-00,2
511,5942800967236678620-00,2
512,299735399333363004300,2
513,825043076554545416600,2
514,378836031142578538100,2
515,251313285991266290800,2
516,6021280612127268673-00,2
517,5154672973925821977-00,2
518,393789280061997066500,2
519,797066078171886610600,2
520,6704262488385754140-00,2
521,121204225008147837000,2
522,5491824716903507802-00,2
523,3252470636563092351-00,2
524,376509037893437397-00,2
525,309625007180517806700,2
526,5585460319214749331-00,2
527,6797211531955122067-00,2
528,489864636343683117900,2
529,4292625593629500271-00,2
530,7310049351811024096-00,2
531,3528977232390976707-00,2
532,883895766026549890400,2
533,574971172829423230000,2
534,789299648475656088-00,2
535,411816169760903000800,2
536,7338322689424222015-00,2
537,3228552721801032517-00,2
538,729929147673986265500,2
539,2429422871370033618-00,2
540,106840764000577979300,2
541,2826844299290227418-00,2
542,398884705319408229400,2
543,799010115777534117400,2
544,3785506750493887800,2
545,8877847301820972321-00,2
546,436043841880959477500,2
547,312578147718583913800,2
548,6336883708083503876-00,2
549,7570912046626953243-00,2
550,193442302570296480600,2
551,170577197701080435800,2
552,865651521537800009200,2
553,2275571574081807713-00,2
554,2648630060501169605-00,2
555,6135194028584784014-00,2
556,762657400330915476200,2
557,614045172905942699200,2
558,7715763042772864504-00,2
559,4115545833782310440-00,2
560,3895000663828931454-00,2
561,655949356739601663500,2
562,398193112341931135200,2
563,7168945990638831313-00,2
564,1166048311265999827-00,2
565,4339069526243488706-00,2
566,610309531428994125500,2
567,856649652626011509300,2
568,768236239619647231100,2
569,7300188398775351442-00,2
570,8403395459550352025-00,2
571,264026039926810272500,2
572,508703763507911886700,2
573,108134776221760325700,2
574,117246448767962589500,2
575,196041448794057320900,2
576,5183413731557856491-00,2
577,7892970977716522994-00,2
578,681920248623449636800,2
579,716608062859427940100,2
580,7417209779154086337-00,2
581,343822037133720976200,2
582,209423585231387070700,2
583,462071848070276116100,2
584,548367300608485159100,2
585,5617382739374689519-00,2
586,7383204512578387515-00,2
587,705812359773077489700,2
588,274118324738645134-00,2
589,275500133981214019000,2
590,2701958033226458690-00,2
591,233577015873726985300,2
592,383007732124017368700,2
593,621221957556555867000,2
594,300562564998161154600,2
595,318520474377639216800,2
596,6060745507772258980-00,2
597,5420905801723013390-00,2
598,235809995482725540300,2
599,34971011946397178700,2
600,218636818231154168000,2
601,5916034368615913779-00,2
602,3784085198656403196-00,2
603,779069411669991512-00,2
604,804164610319623239500,2
605,346029535464932161-00,2
606,6904501961438674929-00,2
607,8773712060732763014-00,2
608,166437139696728317200,2
609,3308329746298431832-00,2
610,820886378045063417600,2
611,30088305382701201700,2
612,5355225217629869205-00,2
613,714688650144643120000,2
614,1209546306037453585-00,2
615,581586340557475993000,2
616,891686594978947832400,2
617,113099613141891151800,2
618,5761242860069517813-00,2
619,412721682607306517100,2
620,8325458369095678344-00,2
621,168640521779078763500,2
622,1355789238259588019-00,2
623,168306343798028562700,2
624,4048800657366806615-00,2
625,205015787379493383700,2
626,788318390248330285000,2
627,457768830182903945700,2
628,2677537553040601897-00,2
629,407607014157781691100,2
630,140113654452794019800,2
631,3184933396246542095-00,2
632,147899097012943668900,2
633,879264405158848912000,2
634,693058006773696727100,2
635,3426180133189281095-00,2
636,7771919457799372779-00,2
637,5259409598706518888-00,2
638,639850967288682056-00,2
639,1361742586816167287-00,2
640,2747619547735600691-00,2
641,2198440715758841481-00,2
642,4943425519316772753-00,2
643,767915325438803119500,2
644,59668079478021971200,2
645,725664257845560421200,2
646,6515216438078207734-00,2
647,1093051620325764860-00,2
648,5345674857770353028-00,2
649,6804377111244622223-00,2
650,759022329753500369400,2
651,495325446148549336800,2
652,6007814773518352450-00,2
653,3704068014493627060-00,2
654,359330063575051456700,2
655,1169593372841793407-00,2
656,114018835405037501000,2
657,585493264678929671400,2
658,733230863630554534100,2
659,11474891781767984800,2
660,525099458349128212200,2
661,169213179654104962000,2
662,706367869871569576100,2
663,5712514739671600769-00,2
664,9111728459054144414-00,2
665,9057503524212058678-00,2
666,511398710298192485400,2
667,6737838954790008893-00,2
668,1148535722556448007-00,2
669,6535748670200188787-00,2
670,34208346677129915500,2
671,541148653747463233100,2
672,401774052747145584900,2
673,6299744991473510673-00,2
674,830148252399062918200,2
675,122297263711506341-00,2
676,4443783945163683588-00,2
677,609113348048991626500,2
678,7576963606224522212-00,2
679,669662482613742804100,2
680,60222441026123999000,2
681,49775046366082235500,2
682,5301509409503703442-00,2
683,3980498799360650239-00,2
684,9020055007624828979-00,2
685,563106083506449849800,2
686,919633537231272082100,2
687,777073639177564179100,2
688,2948268747399519539-00,2
689,819720008509497121400,2
690,4705521203758546651-00,2
691,486106835415507519500,2
692,8802205258549245874-00,2
693,195851538880380341500,2
694,1509044171634415218-00,2
695,137187371601563984400,2
696,1720726620535877398-00,2
697,446375594920093108400,2
698,587463216492677811000,2
699,6438015324977713371-00,2
700,654869946716807039600,2
701,3399446173340077461-00,2
702,496342780482868534200,2
703,722992437527194356100,2
704,681037664164911883100,2
705,8769382844154882371-00,2
706,634957058221950433400,2
707,8012884548874006563-00,2
708,1568354539959868967-00,2
709,3498204315805358438-00,2
710,1491492116855736210-00,2
711,779085267084499266700,2
712,8180151362797455088-00,2
713,503844708445821545-00,2
714,822011508196294250500,2
715,545439678359467587-00,2
716,717325535995163947700,2
717,989056492413881039-00,2
718,6397485359511858027-00,2
719,5344462646710641503-00,2
720,5173774220594038914-00,2
721,351051242821347629100,2
722,2740237086570971924-00,2
723,628153153177173460800,2
724,6600140555718439000,2
725,9089169155428231357-00,2
726,810807419130954661000,2
727,202789179964449847-00,2
728,700886981356243568400,2
729,2928070582658570015-00,2
730,406795712866350585000,2
731,51239977901135774500,2
732,1005264788110104896-00,2
733,2317559825976759375-00,2
734,7008211642768542449-00,2
735,245375656705574138400,2
736,1955813873531330538-00,2
737,59391497138527456900,2
738,862209080188278260400,2
739,434014296375073636100,2
740,8663948836441227279-00,2
741,490697713932694861000,2
742,79778734883264164500,2
743,7630505580994726053-00,2
744,389812246880196786100,2
745,112661185293113450000,2
746,347820330979258361600,2
747,187307185665548166500,2
748,121852780268403596100,2
749,1186433469463745329-00,2
750,210817730905937222300,2
751,7710200238900520205-00,2
752,547751710250367636900,2
753,2010988423255180927-00,2
754,593296217097128854600,2
755,3032063739078616396-00,2
756,384849318672176540200,2
757,541827613410387893100,2
758,2461471407066285787-00,2
759,15516387975933856400,2
760,8100386044122183248-00,2
761,456793402821216095200,2
762,407579041026521235500,2
763,5632281051024822358-00,2
764,513911213400993114100,2
765,637497951652309740700,2
766,2260784902308799944-00,2
767,1691683850345434138-00,2
768,5158014862895809606-00,2
769,7237608377179946511-00,2
770,557749406962341083300,2
771,859882293448921122100,2
772,3329770958213850298-00,2
773,797334158096216791300,2
774,770340507844796128-00,2
775,7904722908250168033-00,2
776,441786896530332259500,2
777,344277437509214726000,2
778,964226086912907854-00,2
779,751761596989289497400,2
780,89320824822271096700,2
781,912594320496198073200,2
782,5332621892898457720-00,2
783,805276463471869429500,2
784,2427101347545743829-00,2
785,148676504123026732900,2
786,5510755095345769870-00,2
787,5375302870403747882-00,2
788,885956750185254334200,2
789,487973949936126994200,2
790,370378065812763375700,2
791,5318355285842765464-00,2
792,2315713285490341701-00,2
793,3153416173162367424-00,2
794,820277618302549481300,2
795,467163636481775731600,2
796,242447126562458621000,2
797,913671429405652488800,2
798,427557293089810971900,2
799,485983321963715270000,2
800,12673991455116218800,2
801,2407222650219678084-00,2
802,1815512682525347380-00,2
803,2343888547952084848-00,2
804,8072552848048641494-00,2
805,728103698087027225600,2
806,8006213601073123210-00,2
807,821610272099739101800,2
808,8318941860594856927-00,2
809,6987068363848338378-00,2
810,54023133571916108100,2
811,7036402088722116137-00,2
812,7782140328507510497-00,2
813,355416514669451566300,2
814,303230760003529335200,2
815,3852560108423258341-00,2
816,183882240547388909700,2
817,7072489831571240278-00,2
818,423378130043150448-00,2
819,747244726309202521500,2
820,21972683620479295100,2
821,743175585667927030100,2
822,71703612767020648500,2
823,2422534921654040707-00,2
824,4403197127716182956-00,2
825,570543324981253816700,2
826,35333894633760602200,2
827,17867175390004623200,2
828,337224313782400280900,2
829,251964970679253172100,2
830,2331523595214676046-00,2
831,119317918447525044900,2
832,693268910488580831200,2
833,627899002684647148100,2
834,523430950378981482100,2
835,1586588596059202679-00,2
836,7837586009498374619-00,2
837,2786776558371452940-00,2
838,319940170016692255600,2
839,167353641904841815800,2
840,4692829932746864046-00,2
841,847676232703001593900,2
842,815375473981119319700,2
843,1234097984435737227-00,2
844,4350585164047407069-00,2
845,3627539233859018663-00,2
846,831051502567604045900,2
847,8984399308542370016-00,2
848,380815716410860267-00,2
849,6439024502428876754-00,2
850,1362647563695167578-00,2
851,812363363836946383800,2
852,1236767938964584060-00,2
853,67798392111621181300,2
854,3612353028365492650-00,2
855,326895873582144680600,2
856,5291384108981222747-00,2
857,1756090538334822251-00,2
858,7374666574189416783-00,2
859,419459589077413372200,2
860,782678832467799309900,2
861,721157712140180301600,2
862,1743982705847952562-00,2
863,5413456340490335097-00,2
864,180541987860441158000,2
865,717348798260229589400,2
866,8150499630280399478-00,2
867,2747714225667384374-00,2
868,792289905641762600300,2
869,7741597869139672420-00,2
870,1632482151239166751-00,2
871,7813362442168040759-00,2
872,2650423345761984146-00,2
873,3345618502302825365-00,2
874,47469185242625859500,2
875,118263753769410874000,2
876,3216032629931684489-00,2
877,222706898119505933300,2
878,3993140031348649855-00,2
879,601196066059833303200,2
880,2707294809720814366-00,2
881,467714599235713943100,2
882,3874226839705019285-00,2
883,459498522851060824300,2
884,6385949335831528527-00,2
885,3738292713999286734-00,2
886,135677132321467975800,2
887,283407916861963210700,2
888,4855603555746148644-00,2
889,139235397472509705700,2
890,905744075993409376100,2
891,214674782054711034800,2
892,392435490203149543-00,2
893,902190836218023866100,2
894,5037793970155970541-00,2
895,595933140830125044200,2
896,544342167436813585300,2
897,1257808736391580952-00,2
898,8276481603213620454-00,2
899,6114316243636815285-00,2
900,7321752022846719539-00,2
901,664588606757248368000,2
902,6219824118579196828-00,2
903,157732053794967101400,2
904,133501095294646891-00,2
905,768862513942462883500,2
906,245125512927542966400,2
907,5516430380595934162-00,2
908,549843529498302155200,2
909,279970155713153747300,2
910,7532193634536834414-00,2
911,6425506261058209161-00,2
912,4799258818834332283-00,2
913,5243376148572928143-00,2
914,46083334631791204600,2
915,8218653266190807061-00,2
916,2857457966485215079-00,2
917,1369616984206132394-00,2
918,4894316765890819007-00,2
919,1747000444671242486-00,2
920,822376439304915331700,2
921,6265564731720251565-00,2
922,210580110364956816600,2
923,424740507756582707800,2
924,342288390103840744800,2
925,7067369256505748767-00,2
926,168110985217172563600,2
927,754519181224028237600,2
928,7678035073899589628-00,2
929,1755997519036399100-00,2
930,418877099909977154300,2
931,628176858272088856400,2
932,7625689144022285526-00,2
933,2847414714454406052-00,2
934,632844989292560941500,2
935,4547581071242069983-00,2
936,575607127901440021400,2
937,256055437267427544800,2
938,2440862454485575052-00,2
939,520552449572601045300,2
940,7147411894016247026-00,2
941,402624286281489053600,2
942,475883399629829307400,2
943,124267358284413122600,2
944,2961040466777023931-00,2
945,770943534008989335300,2
946,804714472848207251800,2
947,1910393717303903377-00,2
948,507810936102299070000,2
949,3675055453301909730-00,2
950,138525707459178072600,2
951,557689322484018791000,2
952,84137068651898015-00,2
953,110484618951605991700,2
954,373113761833086074900,2
955,445032659856839057800,2
956,7023998784170795824-00,2
957,7554403417087019850-00,2
958,1226843590007048151-00,2
959,6428229501545354838-00,2
960,3759170591522354763-00,2
961,558497827709029198700,2
962,773592049802221806900,2
963,405875262058888700-00,2
964,2910934432879210761-00,2
965,5058511456677324437-00,2
966,804581523850899762000,2
967,114769739452768083-00,2
968,1902489523058415904-00,2
969,894337410912749449100,2
970,354574624990520234600,2
971,2519512510741474964-00,2
972,8478602886701480772-00,2
973,2973112983210623297-00,2
974,5684310018047915169-00,2
975,471133658373420382400,2
976,765281856033315745-00,2
977,111862928885324386400,2
978,3642647060815111814-00,2
979,806760140284559119900,2
980,714806586172490141100,2
981,4728076788647985445-00,2
982,8924836277328803974-00,2
983,226482549066261701100,2
984,305950447496154445600,2
985,537467992281570107500,2
986,4122539557935629668-00,2
987,2998737057160893440-00,2
988,6182811254007755070-00,2
989,417608350127640200,2
990,4914174340480230336-00,2
991,260748782267892633500,2
992,823387472432184256-00,2
993,137267354495393350900,2
994,2112926889500089538-00,2
995,80704974539805142000,2
996,427728700014837483800,2
997,494780002775629316-00,2
998,602954826447351944800,2
999,2328022430122177845-00,2
1000,546766400514298159000,2
1001,7051167633974131246-00,2
1002,716059455186860869100,2
1003,802719811260009006900,2
1004,571898026110038534900,2
1005,5275497135497967739-00,2
1006,230627020990407391100,2
1007,545480488101071825100,2
1008,44388166468547578100,2
1009,4148382495465595019-00,2
1010,4822849279549259135-00,2
1011,101075780719555303200,2
1012,7401187431938685649-00,2
1013,4623893025668288116-00,2
1014,368977833413392373-00,2
1015,667477370804444085000,2
1016,470333430634459982600,2
1017,16758039026361087600,2
1018,466411479529647367400,2
1019,14157157971826858100,2
1020,1929726277725750874-00,2
1021,8101516654422404785-00,2
1022,930506823452391038-00,2
1023,5471115322065156176-00,2
1024,333845512203842522501,2
1025,7037104810208077001-01,2
1026,1639039149452983962-01,2
1027,5887399427880620728-01,2
1028,287037484882623415201,2
1029,851745886959237870701,2
1030,7838914461427973791-01,2
1031,4243857072584829631-01,2
1032,476462124425746551701,2
1033,2099553717150235173-01,2
1034,250941492640883386601,2
1035,848067944305410137601,2
1036,6990703584132177881-01,2
1037,1944250010902814491-01,2
1038,2833351706914477372-01,2
1039,319001613826610620001,2
1040,866060985229464392801,2
1041,8334793513946125995-01,2
1042,424390125112730964801,2
1043,563841669733444922401,2
1044,1209712673741653740-01,2
1045,523913439206359353501,2
1046,2902324698308821895-01,2
1047,211578969941970375-01,2
1048,6083836582147972484-01,2
1049,678684616265974809601,2
1050,451743762841649746901,2
1051,8717875261931145405-01,2
1052,103073856912241130301,2
1053,666200748974638818401,2
1054,416967409383050010201,2
1055,2760606388551540743-01,2
1056,104119866029860878601,2
1057,598804152780676181001,2
1058,653488883161113197801,2
1059,709548581840713292301,2
1060,8753453083957101031-01,2
1061,830966422965527115801,2
1062,730668531935500691301,2
1063,631687165347373719901,2
1064,278632854807366277201,2
1065,313197885640767295101,2
1066,9205608055066970799-01,2
1067,54473378729704808001,2
1068,7022278403159254056-01,2
1069,54815945263851596701,2
1070,5168015373659827744-01,2
1071,6117401044359024134-01,2
1072,860721026956201882401,2
1073,553417256909890006301,2
1074,7032751302361632160-01,2
1075,1914117184988106712-01,2
1076,839904817166119303-01,2
1077,323388863351074004701,2
1078,571258571337097535701,2
1079,532666700723214078401,2
1080,7440769075399191273-01,2
1081,594136767561334016601,2
1082,8197326787639884413-01,2
1083,29951892276895215201,2
1084,664068443955607942701,2
1085,489812471741848586501,2
1086,854749553817704318701,2
