,image_name,label
113,908662743123808380-,1
114,6678191673172394813-,1
115,1921327116060697631,1
116,2224451030475598902,1
117,857008600304792092,1
118,211129187035624883-,1
119,9009238067394464391,1
120,892105220906371488,1
121,5022585470799306362-,1
122,2127873621419113317-,1
123,288151670753650818-,1
124,4183449943545689309,1
125,6288831338380301676,1
126,8588315634224779671-,1
127,835650126544738721,1
128,2916028934736165462-,1
129,3080061118751268476,1
130,1545253458423403248,1
131,1094369025294938119-,1
132,609170579625771675-,1
133,2513071087403895269-,1
134,2387924726454059407,1
135,32071167395963251,1
136,4716899172527503028-,1
137,5605639545734434158-,1
138,5611349013630233098,1
139,5627204450393112523-,1
140,4269185529875130510,1
141,6803674637041951495,1
142,7544831179157583295,1
143,7841812115329743112,1
144,1372379862214595342,1
145,1500898985048932289-,1
146,4019944869911044534,1
147,1325614859170766095-,1
148,7599896447086235835-,1
149,5790673180275809042-,1
150,2521283669539900018,1
151,4175988153727704025,1
152,5689264639377363024,1
153,8083649231475345033,1
154,1340445317026652415-,1
155,3720903073856548207-,1
156,4281909293132759945-,1
157,2421677380229634910,1
158,5354240780796622292,1
159,7765706186649410978,1
160,8487748160810799564,1
161,4115778264461927131,1
162,3015779345848480736-,1
163,5257250621266568367-,1
164,3513073776643953160,1
165,6664527100886897927,1
166,6647702102891143095-,1
167,2870975148268047730-,1
168,4516389658086516948-,1
169,2070891280710368582-,1
170,2556750025762360265,1
171,1284607057655290474-,1
172,1393307056985483654-,1
173,6008794131210358975-,1
174,7633195003659380376-,1
175,3112607956428426528,1
176,3119868433765421789,1
177,7606876810269191363,1
178,7737294502119729859-,1
179,7504192023316511313-,1
180,7360142296106075796,1
181,3424205330523822232-,1
182,3278291713630511638-,1
183,3787960758490622650,1
184,1256336229539497177-,1
185,6990644409107610397-,1
186,5426590646982071919-,1
187,464721021367790336-,1
188,7931185266207999696,1
189,2514893178792306760-,1
190,4135532817808936979,1
191,7789993926100291635-,1
192,2170709456844753421-,1
193,1623654930147173652-,1
194,6627107148345738446-,1
195,4797561346699379153-,1
196,6632265033734421483-,1
197,2836802764150056215-,1
198,4014272800972343405,1
199,3725755258256036158-,1
200,982699687784456704,1
201,6958003752238578934-,1
202,2357951338846698079,1
203,1711517329741185121-,1
204,4909417348593760050,1
205,2123359781782077312-,1
206,7666814060539368899,1
207,30605418997464164-,1
208,2197165442776125676-,1
209,4934428324983744704,1
210,3118508621522059352,1
211,7603082916563559168,1
212,5825182886145599491,1
213,4009196710763601339,1
214,4053723609745502708,1
215,3667420287925556066-,1
216,1112054061395960686-,1
217,191139152066009037,1
218,3476673389854762891,1
219,9222914587744933862-,1
220,6533995271743265914-,1
221,7943293389623496,1
222,5903204491916388878-,1
223,4866581694509513141,1
224,4130929330249136090,1
225,1759632601636038278,1
226,6349544493024973041-,1
227,149561201286990862-,1
228,4901022351600942563,1
229,4053054449372280212,1
230,5363240378171549600-,1
231,1263442209797889861-,1
232,933455430726586115-,1
233,5841898356015910304-,1
234,3616890088055930672-,1
235,3454728466647868803-,1
236,2467066142266225383,1
237,788844077200652005-,1
238,122155359213694753-,1
239,7381325082447658475-,1
240,5390324073883061282-,1
241,8170539413150134851,1
242,821033538314411126,1
243,2530682390424194204,1
244,4876967404848598044,1
245,4257586290998326614-,1
246,3635197417491459103,1
247,153873650776854684,1
248,493555472721108620-,1
249,3778790827372581652-,1
250,4141184639342263885-,1
251,8525791982563654666,1
252,3152218468680025677-,1
253,8178526100052029799,1
254,1503735217514868871,1
255,2918716103146913214,1
256,2794878995088364800,1
257,4576149727577571943,1
258,2676229587336244837,1
259,5180838576478536364-,1
260,4358280774056787410,1
261,2033260169894925901-,1
262,5838939470862133717,1
263,6596043227669349498-,1
264,1891915771365762695,1
265,7127847155289738652,1
266,5208093399545505957,1
267,6783246039357725361,1
268,6819800952918921059,1
269,7820538323904469238,1
270,8074949037623990061-,1
271,2702837569235788057-,1
272,7002789286942077485,1
273,6410007746118921632-,1
274,4146342843473633188-,1
275,7658377598992507634,1
276,1360096086995249042-,1
277,2600161160954409397,1
278,709455473335470878,1
279,3327279917690316962-,1
280,4759729423928683900,1
281,1009948642143262586-,1
282,3110823039959014561-,1
283,6006925922832475677-,1
284,7616375256297700784-,1
285,2573341363797938726-,1
286,2295414804393932560-,1
287,5122087032780232286,1
288,3685025720022962763-,1
289,3199083845712656213-,1
290,2676919869013508128-,1
291,957730939700720212-,1
292,2155053728562933491,1
293,2853452819018789479-,1
294,4675089256880810248-,1
295,4590405632951078894,1
296,9044529473006428918,1
297,1065577636478025871,1
298,2607758526407573021-,1
299,7901920434967521120,1
300,6713467714382077231-,1
301,6177261310648380642-,1
302,5221847724310439451,1
303,7432062481847390875-,1
304,604141858656280721-,1
305,6648352780088796788-,1
306,7604644442916107451,1
307,8118218002804549390-,1
308,8380690564499864730,1
309,8779536437562248201,1
310,1597555533945406798,1
311,8963075966148553142,1
312,2436239048365513920-,1
313,2335246421313909238,1
314,5657532442517330054-,1
315,7001847004434262910,1
316,2025181860814812348,1
317,6592568006781667102-,1
318,2041214684276343225-,1
319,2072201567811502367-,1
320,8123315542450160015-,1
321,8740250257615423834-,1
322,5543484546111536568,1
323,7194964348597514842-,1
324,1148861144336722105-,1
325,1903091554339845077,1
326,5525169602977970276-,1
327,470422637962259965,1
328,8898419373922822001-,1
329,1547265819563033303,1
330,8167114612896397329,1
331,7392957600847408012-,1
332,6737541862090888760,1
333,2807880403912215340,1
334,4862829405478191722,1
335,1728239406258674453-,1
336,892891917747656026-,1
337,6942536055692728234,1
338,5708063233151448361,1
339,8844499323365508316,1
340,7533359156147565974-,1
341,6820817719415036247,1
342,4146433815710047603-,1
343,1534188877092029618,1
344,1781760381041309730-,1
345,7672210867911314938-,1
346,659895941408828065,1
347,6399034316369928153,1
348,7538565604380671867,1
349,5149436134040698551,1
350,5790495159627560663-,1
351,4111810734185927033-,1
352,5941212600982550909,1
353,781418923492135719-,1
354,7372435923630024080,1
355,4944779433206895059-,1
356,148342868248124652-,1
357,3644115204759373867-,1
358,5443820655170686633-,1
359,5504402622719950814,1
360,6896710027535042273-,1
361,1604532868418878096-,1
362,623324399788881126-,1
363,1173952032345202424,1
364,6454554684360439307-,1
365,1611742512872798809,1
366,4444546307478338341,1
367,939851010059370742-,1
368,131667061098437386-,1
369,5863867298979541032,1
370,8371944631763904410-,1
371,1691422515704091497,1
372,1720057814955215376-,1
373,4211029890133638499,1
374,3140261103330812336-,1
375,2616169854504456025,1
376,6954528139066205177,1
377,4967958072542288842-,1
378,92195230146717024,1
379,3214498086251061296-,1
380,1273538788837440420-,1
381,2594016063673435784-,1
382,6257156844183637518,1
383,4400924900015022954-,1
384,7197664239987431386-,1
385,1559247351347101681,1
386,1544137288120450118-,1
387,5162742705158514778,1
388,1919347992817877091-,1
389,2532869065228021731-,1
390,2236854817843567033-,1
391,2208608545590067836-,1
392,4440881543605069291,1
393,1644469695827091366,1
394,6705217056543038074,1
395,7710616992075304962,1
396,2478502618875891395,1
397,6283617698504258431,1
398,2328253569930374114-,1
399,3771176810842491671-,1
400,8833756809730810111,1
401,7627900590409838785,1
402,4836259712819277585-,1
403,7091563005062930503,1
404,6966509112162470291,1
405,4878590789886020520-,1
406,6918635926488903847,1
407,3519533234958823882,1
408,8485203654534569442-,1
409,5136141786876566768-,1
410,5311736746046872603-,1
411,8379156439396098383-,1
412,1524389206837354649,1
413,2928506568184159019-,1
414,2648359149697651659-,1
415,2314633622442642663,1
416,6424935744815229082-,1
417,161502885764123172-,1
418,3621392662553183903,1
419,8928028887693491936-,1
420,3011623395721137557,1
421,3118050555463543237,1
422,6470706589384127965-,1
423,3787978191402740065,1
424,7582585883736298182,1
425,2826567471045701650-,1
426,8753151209734142148-,1
427,5632501618452961915,1
428,2816416637665067403-,1
429,6005678128905127599,1
430,6958582808515893579,1
431,7273720123961869482-,1
432,7043895147389505411-,1
433,7793256374600323839-,1
434,2872037151373635240,1
435,8024897817793711243-,1
436,5496033333130444173,1
437,7715831144700310737-,1
438,2447671378552731445,1
439,8520570514006575506,1
440,5246431953289081863-,1
441,2913537662998859597-,1
442,8287723959496757010,1
443,1268488928897579096,1
444,754609783957716771-,1
445,4834609803872185707-,1
446,4532638566331186159,1
447,262424668191647235,1
448,7868792763924413260,1
449,8512257850130531633-,1
450,7323014986771295795-,1
451,8522561334411656134,1
452,3540342435973158321-,1
453,8420292701722964485-,1
454,5433098166664045026,1
455,6461839205372377508,1
456,8875518910654352857-,1
457,5205043206429108240,1
458,4289449308240370595-,1
459,7468973503272289116-,1
460,8809336284711080009-,1
461,6818885975587218264-,1
462,7125342785144467261,1
463,7290982303755143245-,1
464,7746650117997935595-00,1
465,5249004300875848284-00,1
466,320851507714650792200,1
467,26967795864206370800,1
468,765790380818909610600,1
469,1040805307641566235-00,1
470,5622005625617141600,1
471,8793745236389824781-00,1
472,18962553578431355200,1
473,2462376501468774176-00,1
474,3222197873714706072-00,1
475,510734029014109385400,1
476,384368778080514776800,1
477,2641975166399426480-00,1
478,127781306928558339100,1
479,875020484335447259000,1
480,228849044040719309600,1
481,367748587795934587600,1
482,290266623991945571700,1
483,760493616094054047400,1
484,6553226700546610649-00,1
485,403922310897601547200,1
486,575018503584760188400,1
487,8813450505092999605-00,1
488,289680556529483366900,1
489,6774020738133769679-00,1
490,551550026967550554800,1
491,7992898362386161500,1
492,5012242051081262846-00,1
493,2564512889303667020-00,1
494,1087835343331729954-00,1
495,62807695922687318-00,1
496,152656231524103351200,1
497,725411201685506412200,1
498,16733008747799824000,1
499,266125134753061398100,1
500,7968275460386986480-00,1
501,683126793948000102300,1
502,7098232174059007681-00,1
503,886771031198541281200,1
504,1345447388984011637-00,1
505,15748690774308731600,1
506,7393205132275714505-00,1
507,1684162986181504558-00,1
508,2173970810069195248-00,1
509,4896922582678967501-00,1
510,322670016912295589-00,1
511,6475750891858120840-00,1
512,8462289335159266277-00,1
513,4282749084727037553-00,1
514,772052821811515082800,1
515,257709019740638566200,1
516,5632839111701112862-00,1
517,3331870190427407786-00,1
518,1207857043686422333-00,1
519,913234213958224642400,1
520,1424001784217309578-00,1
521,434037999303158252600,1
522,529428055446087245700,1
523,279803274861609320700,1
524,8537819201487090718-00,1
525,3636312844788332645-00,1
526,120336313110796109200,1
527,6641149118595832073-00,1
528,235142775378285099600,1
529,5907757758984164605-00,1
530,78423079545017975-00,1
531,7578221238120964741-00,1
532,104266170111862412300,1
533,671034031327548058-00,1
534,4246887074034941394-00,1
535,1886447383854527709-00,1
536,4993744977420059876-00,1
537,9136211973557564744-00,1
538,268991353336690767600,1
539,590978945544316355200,1
540,4474140960420598887-00,1
541,447529044560150748200,1
542,385822878923097753600,1
543,729650428923083494900,1
544,1807744003561053347-00,1
545,823708106798641766600,1
546,528480215448008543600,1
547,8950201540500960237-00,1
548,183235945673470822300,1
549,1601997499349969522-00,1
550,7684143975613267593-00,1
551,6340512970610336457-00,1
552,3740002600293838505-00,1
553,16632708610391991400,1
554,522148605124600694000,1
555,2611625449594436974-00,1
556,528374091020457058300,1
557,7309174847288752174-00,1
558,8815611931434359755-00,1
559,434852316098126080300,1
560,7563963683840627707-00,1
561,7211172655121089210-00,1
562,2618767056833844586-00,1
563,7321043463608206849-00,1
564,8831242869740803616-00,1
565,910997992972594345200,1
566,8912041279818465068-00,1
567,588654162886390589700,1
568,79634389493941710400,1
569,3770088127116648898-00,1
570,8533257874064511323-00,1
571,69246490238577424600,1
572,7099403239673452302-00,1
573,8029715932468933819-00,1
574,468930120155523117900,1
575,3024752076820583472-00,1
576,126558886695031501800,1
577,7753076666661540386-00,1
578,8981054802614641208-00,1
579,173340917854363985800,1
580,2379528833159571136-00,1
581,782250223676726026-00,1
582,471345340264290251900,1
583,7792511833857632486-00,1
584,69964487504299279200,1
585,786319672098034969700,1
586,892239974738725104600,1
587,261965397367185971100,1
588,53744243944046168200,1
589,7601274295746466715-00,1
590,443107035634501666-00,1
591,580174550094736080500,1
592,39177207896436607000,1
593,2645209997025960916-00,1
594,832544911996071533100,1
595,674776510364050006700,1
596,138113566239915348500,1
597,237284530775338139500,1
598,354805719888234261800,1
599,589075210425672386-00,1
600,73185707730411173200,1
601,568954207003813540000,1
602,9022781473824896915-00,1
603,421659830411927313400,1
604,711826074103553831000,1
605,432810957093710574400,1
606,2057843807133860018-00,1
607,776209427975936527-00,1
608,4715321928091524690-00,1
609,6487524734062905118-00,1
610,24892637334320554100,1
611,7724880440277128695-00,1
612,582570559223263829-00,1
613,139750240612197501-00,1
614,46195930836811205600,1
615,894914288296317924300,1
616,641603312884133729900,1
617,4740294620684731106-00,1
618,3755400332504326200,1
619,535934241487620309700,1
620,312771603394656273800,1
621,564571966920968482900,1
622,649462811020872793400,1
623,4945458559226964719-00,1
624,7481197306440209969-00,1
625,408848791044130832400,1
626,894502990616246477200,1
627,1697817873186553798-00,1
628,764289656020415360000,1
629,2356554763408682519-00,1
630,690596297808781757200,1
631,3318461766494277678-00,1
632,549751942322250684200,1
633,48030961581380949-00,1
634,734458796491681828500,1
635,4833459820249233848-00,1
636,676308966859359997700,1
637,6589959767971897419-00,1
638,4121720402997125451-00,1
639,4344157764708007644-00,1
640,1398490852906740547-00,1
641,4683493161958390270-00,1
642,1616582600726521166-00,1
643,4818699600556064956-00,1
644,305413097983346383100,1
645,329674838846826434600,1
646,233812614721363665000,1
647,91728376871948232500,1
648,30336804816948173300,1
649,6424411335665988869-00,1
650,343781906691083499300,1
651,816930762555822252700,1
652,4639760165434616637-00,1
653,7925847888250380382-00,1
654,193744690216033580300,1
655,546570898752478830300,1
656,838721760646667859600,1
657,209905469882882505600,1
658,876685977694874427400,1
659,331508290885861733600,1
660,2847870287345576615-00,1
661,149834466224583508900,1
662,875915325484132521300,1
663,2473593144273893412-00,1
664,481978232394844220800,1
665,241130935679172159800,1
666,4443466216722499946-00,1
667,2599445484675653229-00,1
668,517094974033116572200,1
669,222222106283636938100,1
670,149682334810988181300,1
671,385933497562890226500,1
672,721439086281947411300,1
673,8200384679741101044-00,1
674,5503641280659305187-00,1
675,918377982216772758300,1
676,165847360386755913900,1
677,9116216266975768677-00,1
678,9085924070052080325-00,1
679,4225690303072837309-00,1
680,9166564763799785218-00,1
681,558495628158819398900,1
682,418145120782691497-00,1
683,2065371217146671410-00,1
684,85556612315828528200,1
685,838592164805395617800,1
686,917667935045496408900,1
687,620775178789261838900,1
688,844837507197610138200,1
689,682430391644646543700,1
690,7369526547338918102-00,1
691,1671658137698507957-00,1
692,789318210598758917-00,1
693,208378654261075858500,1
694,6970282146400623578-00,1
695,748638907820820702600,1
696,273382894691753594600,1
697,440900001941020523900,1
698,297179337362656080100,1
699,6210187392542684513-00,1
700,712857446036420359600,1
701,1406145818986677743-00,1
702,1353171373610280174-00,1
703,107682501257533424800,1
704,3893675531857662935-00,1
705,4751376830349295333-00,1
706,404735665904567149500,1
707,5863565775804664209-00,1
708,530626701825800533900,1
709,606022960172977846000,1
710,8584569594711471901-00,1
711,1698543936347257526-00,1
712,873541310325543998700,1
713,1808749511658915757-00,1
714,367840333487620450700,1
715,94035459913777671200,1
716,4324700753741605324-00,1
717,138856081203040196700,1
718,4990464524787280500-00,1
719,4525094475033488036-00,1
720,3917764145244766151-00,1
721,507632386381390143300,1
722,703012106877502085800,1
723,2248158977300466004-00,1
724,897461600061002501100,1
725,438393831078586660500,1
726,278475623743272231-00,1
727,506192147717871361900,1
728,469208804097017018800,1
729,822580318046536726600,1
730,497934103100712210100,1
731,3951570207140866257-00,1
732,310635007872223569400,1
733,324512186414340784100,1
734,348978038374562173500,1
735,345076645787986817500,1
736,8906473168855690738-00,1
737,3199174224821583251-00,1
738,8879455530956060784-00,1
739,688342396613881091200,1
740,191458264141425780300,1
741,4838852606730217631-00,1
742,670847433293502842700,1
743,8608042610051925674-00,1
744,1828302879900047244-00,1
745,608613433775781869200,1
746,4423933942270579266-00,1
747,722104038012553111000,1
748,2248089408671819920-00,1
749,8944954090056497610-00,1
750,8307290405419571461-00,1
751,4193363522651814891-00,1
752,7827744699171630260-00,1
753,4177249891160985934-00,1
754,6652551659533881421-00,1
755,5931795605004760508-00,1
756,2613950313891351155-00,1
757,656762131103157204500,1
758,4010114291771210992-00,1
759,183345299631639305400,1
760,1385988341025772919-00,1
761,8771344603727902797-00,1
762,915433762095655948300,1
763,4249391164732973449-00,1
764,7002067570882608105-00,1
765,4608643126356685828-00,1
766,5128060575960304520-00,1
767,8427081124691091260-00,1
768,120889463223937476600,1
769,599326610168055277300,1
770,228107321678149524700,1
771,30456301887741320-00,1
772,649509319156347595200,1
773,9178228581941559921-00,1
774,683967982816238716900,1
775,141000424028785841800,1
776,552598666463432799-00,1
777,5272116332402430002-00,1
778,607688292555439809600,1
779,555197934246457550800,1
780,284682859976449638-00,1
781,772546407992585576200,1
782,717928852233755308100,1
783,865461921078943172800,1
784,610159258226049399900,1
785,1083114331681132591-00,1
786,401994955539619627000,1
787,8508231628133106679-00,1
788,429252454381155507400,1
789,719917252518235585200,1
790,3771125866357192304-00,1
791,335525844042046370400,1
792,7977164095331453699-00,1
793,735625283435896289500,1
794,883602245286517445100,1
795,6533463850091192539-00,1
796,2660624578576289854-00,1
797,8706201108817585369-00,1
798,522930100431813218500,1
799,2531738707840555587-00,1
800,26494989201872751000,1
801,5708773446249803393-00,1
802,406496085372917748200,1
803,877859971301660081700,1
804,810489990273348561500,1
805,921788933276833712800,1
806,6995781241792792712-00,1
807,770387735896326559300,1
808,754859715691574736400,1
809,273290763691684914800,1
810,6837240719380280228-00,1
811,189926729124735179600,1
812,584297501147915886000,1
813,835551857422681580600,1
814,2284120280915708866-00,1
815,1511123401410423325-00,1
816,7060438033889024692-00,1
817,556127865197507154300,1
818,96208731922451021900,1
819,6701179857200939336-00,1
820,3934231819091929271-00,1
821,2431880535444185167-00,1
822,240899315082079213400,1
823,344764954394002383300,1
824,716716431742130746-00,1
825,4181036175153300195-00,1
826,830410464353019216700,1
827,3862137317719207925-00,1
828,140538575920367014400,1
829,766321085804067673500,1
830,8984019885405650260-00,1
831,1888889735350243914-00,1
832,7310151502934400510-00,1
833,7487259412368984424-00,1
834,278553031960370535400,1
835,4132460501738908554-00,1
836,532703560655880887-00,1
837,785467606318524645000,1
838,137764196180595919100,1
839,8493930924407609074-00,1
840,8980381770319493271-00,1
841,1802503547851831880-00,1
842,360980077102090070700,1
843,6534457515462195115-00,1
844,153652830680395212100,1
845,577562604381176755-00,1
846,5038352413880927621-00,1
847,883594288301609597100,1
848,1654926113615288813-00,1
849,5919655055876052314-00,1
850,885258435812963255900,1
851,6557537266244559576-00,1
852,8606204163755186636-00,1
853,343645101614105742300,1
854,785931488785026825-00,1
855,587915947455749491700,1
856,2174191236089326914-00,1
857,3338090175038540641-00,1
858,3328758800281482909-00,1
859,572607159842114189300,1
860,7837182790291069505-00,1
861,731861331984849165400,1
862,317114619619262912-00,1
863,762007305386023626900,1
864,751242137942130754900,1
865,621786243578204487700,1
866,143226118939030543000,1
867,290595976919442803600,1
868,2189785668221592669-00,1
869,9158214968000021374-00,1
870,767568122844025827200,1
871,785465386350108638700,1
872,899565407307087401300,1
873,724911011202399397600,1
874,4046458523656522257-00,1
875,465405572613249218-00,1
876,145900801373586835600,1
877,1845002009120132337-00,1
878,66510819182655186000,1
879,743001027965305212900,1
880,3266450626386057929-00,1
881,564504045717430972800,1
882,4992063476354026978-00,1
883,8705787276725343718-00,1
884,44636248089740567400,1
885,909421616022709930700,1
886,4153362537820465593-00,1
887,5882582168879006519-00,1
888,455433999091819725800,1
889,612453852132853762800,1
890,378891508822443853600,1
891,89361828504192583600,1
892,4015927394690134286-00,1
893,1801387840076796813-00,1
894,827263829486247589400,1
895,7212527102246918861-00,1
896,12099921861289884100,1
897,222536405064907487300,1
898,6971444319781157475-00,1
899,8962386523401673997-00,1
900,2463619561609802366-00,1
901,6340545824654220810-00,1
902,645150371208517664400,1
903,262909707676196584300,1
904,4101430086412230172-00,1
905,640679150837353687800,1
906,338760854382004631700,1
907,15873638719872048300,1
908,4330614189074952890-00,1
909,7104424962370537777-00,1
910,702220078764453028200,1
911,6011588458631616975-00,1
912,826945677962885709500,1
913,375848983591740379600,1
914,863037023710404698700,1
915,2431182753456500972-00,1
916,737071648622018026700,1
917,333509345295789619800,1
918,8488230008394164271-00,1
919,8267765252605574986-00,1
920,4501670663012237587-00,1
921,4016266313855090153-00,1
922,8479772222076314187-00,1
923,339982806341782739400,1
924,850255111716278700600,1
925,17664359585077280500,1
926,3772244743893943651-00,1
927,332091101822901907400,1
928,4704743159134170261-00,1
929,865612778331417295700,1
930,135613961475629457-00,1
931,890657744268189163200,1
932,3800104490835885885-00,1
933,656278228590762190800,1
934,361251823553389661100,1
935,686864263137988656700,1
936,45337712885452601300,1
937,416560765210084888600,1
938,757540653681313398-00,1
939,416818317654867727000,1
940,747102585196365931000,1
941,6354598071529531779-00,1
942,8334638780958052470-00,1
943,756379207695104701800,1
944,3247815935787123877-00,1
945,692654564078422824200,1
946,17880854586971447400,1
947,3142402538226415485-00,1
948,6857596466409291621-00,1
949,642036534649478389400,1
950,4903623716355026105-00,1
951,998847614049253774-00,1
952,544956830443835232900,1
953,3626593228998408898-00,1
954,2851741053382274827-00,1
955,6327549360143769878-00,1
956,519366004755701917000,1
957,4723466121320194110-00,1
958,290163082017947336500,1
959,471365537011705925900,1
960,9117332388178002788-00,1
961,4415771294763916594-00,1
962,66232301464584700800,1
963,221157801946903243500,1
964,8175486100509826528-00,1
965,7071702911357462702-00,1
966,1391873488160294683-00,1
967,489312992295852772400,1
968,6674691997077203167-00,1
969,7839170031849051808-00,1
970,745420020957693887200,1
971,771302869184417345100,1
972,758837484310139860700,1
973,527365588687405396800,1
974,141893669798068834000,1
975,1953156593309783616-00,1
976,443595451769959851-00,1
977,830020785780036133300,1
978,793536486327521106200,1
979,405362067552165109200,1
980,582949948986350685800,1
981,8907154778068967033-00,1
982,4549996245755134365-00,1
983,734543846921187060300,1
984,328660721664238063200,1
985,3562406987652479901-00,1
986,381603990311679867700,1
987,8561039839135306115-00,1
988,7226272333643414926-00,1
989,827398302789705811600,1
990,946458645420893419-00,1
991,483399562467186179600,1
992,602551358320136131000,1
993,8265019182298137589-00,1
994,765449939488798640800,1
995,8762957989386428152-00,1
996,808336971161683345500,1
997,3836360643331816372-00,1
998,913446707291364717200,1
999,6628833102021605536-00,1
1000,6921721965213414268-00,1
1001,629808797880234806000,1
1002,281611919718860997200,1
1003,7892943274788719232-00,1
1004,1400212216713728995-00,1
1005,1031975109762051185-00,1
1006,132144184655571405700,1
1007,6866651712875225721-00,1
1008,6515892247985499068-00,1
1009,8545396205890368986-00,1
1010,4255196171993849174-00,1
1011,503265265389356169900,1
1012,3680949180168921891-00,1
1013,1967615446451825197-00,1
1014,815276806146975164700,1
1015,2407491941685304838-00,1
1016,184534409336042074-00,1
1017,8203056866829437602-00,1
1018,6938795904076113949-00,1
1019,592012163207171650000,1
1020,140864473451856592600,1
1021,5277515768141420785-00,1
1022,56981864986901246800,1
1023,6981718486075090501-00,1
1024,5371634393444028862-00,1
1025,740173620052186112000,1
1026,344419269100869978400,1
1027,3677914217875873803-00,1
1028,4653307497752658550-00,1
1029,9078065685421854231-00,1
1030,8365998923727361300-00,1
1031,5871074199461053620-00,1
1032,427276071086437649800,1
1033,4780851181960002690-00,1
1034,243115535406051482700,1
1035,9192953041481086783-00,1
1036,8785126761145140422-00,1
1037,719243539128956267500,1
1038,50295423892653493700,1
1039,573815192773855637900,1
1040,7546794395272909603-00,1
1041,7821960405489682993-00,1
1042,1169889359284095023-00,1
1043,838151763543958037300,1
1044,4099431475306911405-00,1
1045,542867491027588004200,1
1046,7545087040692117133-00,1
1047,6717042555427097466-00,1
1048,322864262891012148700,1
1049,42893838318744563100,1
1050,580486990538127517500,1
1051,271793068670200402100,1
1052,491314956262551369700,1
1053,6235701592120193433-00,1
1054,2789301032358490487-00,1
1055,94407333617302841900,1
1056,219000233291604716500,1
1057,811196107760975023-00,1
1058,4050325447100334871-00,1
1059,2261039825106301267-00,1
1060,413191505934470428000,1
1061,281556513347443119-00,1
1062,491344984272315388900,1
1063,788988957187672728900,1
1064,3849331590817668546-00,1
1065,4000963350715873773-00,1
1066,162002890218469158500,1
1067,1549647325221636656-00,1
1068,6787357386308074014-00,1
1069,569399791028784795800,1
1070,503071394358220768200,1
1071,156381177376686102500,1
1072,148520361028788782000,1
1073,3228242446978332760-00,1
1074,611482473726860811700,1
1075,851994308745921194-00,1
1076,769540696863270599800,1
1077,350750315551226077700,1
1078,7582817685979370896-00,1
1079,8053052336958173311-00,1
1080,3016858274330079116-00,1
1081,5367153548052567336-00,1
1082,578628730441510717000,1
1083,122988964280414420300,1
1084,1578881421245958415-00,1
1085,795384130085772587600,1
1086,418980452666978279000,1
1087,61518978437816784800,1
1088,8901862185493853559-00,1
1089,203012313246111296200,1
1090,7175793930541330218-00,1
1091,506926230133597275600,1
