,image_name,label
175,624973101277344168100,9
176,2421194356074708405-00,9
177,9190794512928264589-00,9
178,432771589579944417100,9
179,669245005824817641100,9
180,50996787721235266-00,9
181,537714539084921708300,9
182,162777355076199987100,9
183,4895017789996848369-00,9
184,9126024218858707115-00,9
185,462272874534724262-00,9
186,544159211508751340000,9
187,512328700949059119500,9
188,422545528877704873900,9
189,3652346632366112673-00,9
190,3415726640726488635-00,9
191,6388909910700241635-00,9
192,3044056110750650597-00,9
193,706967305776948026800,9
194,3060948687712837417-00,9
195,432562966415043766-00,9
196,93002900421009970500,9
197,1187535204924794744-00,9
198,3598891490804645292-00,9
199,685731958165349098900,9
200,529309894088790536200,9
201,853694557835821054800,9
202,2757434181789219613-00,9
203,1275244286244622463-00,9
204,5873199460793169233-00,9
205,724117889713624035400,9
206,12225151430077726900,9
207,479108906103730207900,9
208,622044435780432913600,9
209,831458178250931506000,9
210,106451721479082658700,9
211,132407959469568933100,9
212,3934133062161255541-00,9
213,8272394125736104501-00,9
214,5137285099456966490-00,9
215,66281385098654617000,9
216,4382082831072594693-00,9
217,97272236783084833700,9
218,5009857861417365417-00,9
219,4994535694863543966-00,9
220,58857069228339665400,9
221,420183672253583171400,9
222,527705877177371703700,9
223,3937119659590700671-00,9
224,540316884832801922700,9
225,8462850749437369177-00,9
226,5902281264318172235-00,9
227,6027477377656572135-00,9
228,535003996337100834000,9
229,7186529198321336957-00,9
230,234515295899908728400,9
231,7797827907241905913-00,9
232,504754174753711406-00,9
233,2240080177035815828-00,9
234,898573832946537852700,9
235,244004608772250868000,9
236,96455863407714704800,9
237,679600809066198910500,9
238,4223360073291347857-00,9
239,384204199578427604-00,9
240,1606157223239748723-00,9
241,2227324299476014961-00,9
242,27837326427988829900,9
243,678404888340009459300,9
244,2559046052318022136-00,9
245,780692509376696121600,9
246,206041080580074220900,9
247,8946517523147947175-00,9
248,7691557084520766842-00,9
249,8854731046757450952-00,9
250,780363801199081656700,9
251,616592909382275145800,9
252,719852793652678055400,9
253,437061451896746813100,9
254,328513306979405150-00,9
255,7794078419894971960-00,9
256,7013765007390602945-00,9
257,2230285520922405549-00,9
258,309184631345027870300,9
259,5116138189117493255-00,9
260,589021210423976719900,9
261,821135675265086221900,9
262,878423699726214204900,9
263,6991934555012653226-00,9
264,5136642360705404649-00,9
265,4196176279479280999-00,9
266,79596633399834866-00,9
267,238374691450601946900,9
268,1731333004589628827-00,9
269,3858361873441653259-00,9
270,5378820266219024002-00,9
271,483884357825475092300,9
272,35872513132684125500,9
273,392369048698725855100,9
274,2546720931935589826-00,9
275,8236263113072980686-00,9
276,520792937170011906100,9
277,223091471354191764000,9
278,8047016760894304973-00,9
279,233875808402289699000,9
280,2408460927220909935-00,9
281,7170740367516896152-00,9
282,518066667481510209000,9
283,1303108970450470769-00,9
284,143358969585077297-00,9
285,4537739419518390074-00,9
286,765297106993011162300,9
287,276287950076912500-00,9
288,872766756542521059000,9
289,294658424579988841500,9
290,329251185256761430100,9
291,496089703794881795700,9
292,165879823330890787700,9
293,630767867997775175900,9
294,377812866246393126800,9
295,553820825024672848100,9
296,6046854003089507399-00,9
297,2738042509297724071-00,9
298,809579368401437856700,9
299,559359282140327913200,9
300,161288969516760618300,9
301,5400940136130595976-00,9
302,319202680195704052700,9
303,627282596509014985300,9
304,842468417217062942000,9
305,3088983968737920635-00,9
306,7476061901167038970-00,9
307,8710346077637270827-00,9
308,299457968006986670300,9
309,170133691897483653900,9
310,791351870895593276500,9
311,263188605524978188000,9
312,10116318627962316500,9
313,827718396404131825100,9
314,2128903306440679038-00,9
315,5672425238425251778-00,9
316,6793320255439905787-00,9
317,264820607598664978000,9
318,1575779313812196946-00,9
319,151749928364574864800,9
320,1415028615366699083-00,9
321,263978307510991660800,9
322,3320500770872691596-00,9
323,241520680001014360600,9
324,396854985439888821800,9
325,975827503518214148-00,9
326,782632906784512492700,9
327,2656209504512458653-00,9
328,196887587483566686500,9
329,2082118291956341054-00,9
330,301716626310216842900,9
331,2826421452699233564-00,9
332,3904767425032588-00,9
333,10155800945877268-00,9
334,811821610594609606-00,9
335,3515288787186253060-00,9
336,4513162812177561213-00,9
337,5226806196500616596-00,9
338,2490703425647768808-00,9
339,897881467282542271800,9
340,763169975107727113700,9
341,642779082893324423000,9
342,3246874252183108871-00,9
343,5858046614906937661-00,9
344,693929081753371782200,9
345,6202930794500936936-00,9
346,710557336978104010800,9
347,723147196800694863900,9
348,207730931079212159000,9
349,538720979099378997400,9
350,1306072903996867832-00,9
351,810631258761146272400,9
352,247543624995891573-00,9
353,760682046488038921000,9
354,6943328725722260957-00,9
355,5140860217201251246-00,9
356,4432373371771567926-00,9
357,1796242760387149924-00,9
358,728902720479962346400,9
359,1143271730881137410-00,9
360,1589950519653825445-00,9
361,8139106188146564748-00,9
362,640346937735769688000,9
363,331418742083728823200,9
364,2547531134576769027-00,9
365,6952316047881697713-00,9
366,7459941328222554818-00,9
367,265050602881738009300,9
368,487746612099903114700,9
369,6281221201097759668-00,9
370,8875189702565591848-00,9
371,884586237713528560600,9
372,6870032392080503746-00,9
373,601635331128685942400,9
374,6066879777980424668-00,9
375,581286335013887120100,9
376,629652508944399772000,9
377,508954374831226424300,9
378,5792255637606005549-00,9
379,731434794873571563900,9
380,809111336843432019400,9
381,1723749269412661310-00,9
382,6668025717362095969-00,9
383,735706642398931557-00,9
384,5248963353033532685-00,9
385,680526402606504843600,9
386,652219599909250354100,9
387,254599626240625181500,9
388,344971109161551655200,9
389,1269976434258346373-00,9
390,1328184460076449203-00,9
391,6597551425689918302-00,9
392,85964636419140383100,9
393,5321922352981730645-00,9
394,920793812136452728500,9
395,8821959907190378737-00,9
396,8214831266135639884-00,9
397,594584820401185916600,9
398,9202861574071367747-00,9
399,468655121130604232000,9
400,4555568245142928700,9
401,2844084713827147895-00,9
402,737280474120479961300,9
403,576390571052870684-00,9
404,215789172775282088700,9
405,938374992543124392-00,9
406,748831115993201761200,9
407,3330087380954657867-00,9
408,2044025217303544147-00,9
409,526971195615619620700,9
410,727306059011817125-00,9
411,1259358223894909061-00,9
412,6946905188168678496-00,9
413,7288605388130431272-00,9
414,2173909239256636083-00,9
415,71550110341680961000,9
416,122884743835050510100,9
417,833157773157893550400,9
418,812195130047138397800,9
419,2435715229768939698-00,9
420,974303083477245677-00,9
421,315416415232387566800,9
422,6814765464997701627-00,9
423,800709983935137037900,9
424,312165205757809705000,9
425,899467431782525402200,9
426,465421036773831819700,9
427,8284463010211280720-00,9
428,21356572661541492-00,9
429,412032660182539248300,9
430,902662057827994400900,9
431,8566918950983521030-00,9
432,169269894588426788100,9
433,338793048185394214800,9
434,606681853089003840800,9
435,173550598024311017100,9
436,1266163969832200178-00,9
437,613710625693224118800,9
438,663784346391279646400,9
439,825703888742018968200,9
440,3208829908304234163-00,9
441,544698535042528046500,9
442,9002092798946579114-00,9
443,144543890462632396900,9
444,5630606496860836292-00,9
445,73671766726890610200,9
446,6618709230355432187-00,9
447,788065625857079224600,9
448,584935349799153898700,9
449,420106284324969514000,9
450,5829166619972060943-00,9
451,487243997166672068500,9
452,3365144624051736834-00,9
453,3403989864754024215-00,9
454,411802252410947687100,9
455,2884942319540857469-00,9
456,6676717184022555711-00,9
457,888590529638929223200,9
458,6851051258923541033-00,9
459,3940911364462477782-00,9
460,6260707952434867869-00,9
461,2014301863546849810-00,9
462,385427015053252877700,9
463,237933275267207797500,9
464,147839742920032438600,9
465,826338529243756169500,9
466,109454634931425856800,9
467,4237421944870535579-00,9
468,499498323669172900300,9
469,4569478950135848298-00,9
470,116971840411865644900,9
471,8689929367846317539-00,9
472,1602718278531298234-00,9
473,8838952946691501416-00,9
474,560074509081512068900,9
475,717828248731729580-00,9
476,5332840107507520076-00,9
477,7888570272147188014-00,9
478,1763009061854491811-00,9
479,1257866754185490418-00,9
480,17816940624788931700,9
481,6128228478416568003-00,9
482,399880267473285819400,9
483,704959213508014659600,9
484,156873661728088767800,9
485,4096887638049704023-00,9
486,693986216788476597800,9
487,699855513988958845-00,9
488,223941166663687396700,9
489,590480886257424686200,9
490,204349172433474185500,9
491,7043834994017040974-00,9
492,9131198859191776697-00,9
493,777838094394678818600,9
494,7584806301436988257-00,9
495,4157267159969228096-00,9
496,660524258133298471400,9
497,6533331319823723952-00,9
498,1569292178304678875-00,9
499,154193755619090286200,9
500,362382190021055912100,9
501,3133070051391589324-00,9
502,6029257786584554690-00,9
503,357010730570320499000,9
504,2214362840953796638-00,9
505,544538910884425694400,9
506,183740880050876480-00,9
507,5286164463867024652-00,9
508,1441374752959132568-00,9
509,813417380944213002800,9
510,807322462109937454200,9
511,7904728555885454208-00,9
512,964863077670208406-00,9
513,9028342612998314886-00,9
514,250035347388532805200,9
515,18797104059236193700,9
516,3284015236515686599-00,9
517,694453392475601505600,9
518,554793938329110876200,9
519,4175982347681097461-00,9
520,418931493025238833600,9
521,6723860581070605882-00,9
522,1174122486826209997-00,9
523,588964913426271254100,9
524,166571411032392073300,9
525,7750086485046260829-00,9
526,829294851562901186400,9
527,515684669403917187400,9
528,286620632918358083200,9
529,6134962871823009247-00,9
530,4302013044312693994-00,9
531,131275076607122799300,9
532,139215536864499633800,9
533,8209229336146267126-00,9
534,909409702577045892800,9
535,474116890776625527600,9
536,4721890347993130561-00,9
537,898999712136876162200,9
538,352839237123739256200,9
539,1985947547719019120-00,9
540,757189000876339931100,9
541,764652130790625269400,9
542,698162677179824406000,9
543,174537491908810850200,9
544,251666524595865414200,9
545,571646086593566065000,9
546,688300726234239027700,9
547,2274190650247344283-00,9
548,3577976182143156615-00,9
549,5379246064087329662-00,9
550,110273550895215705500,9
551,1193545618456696277-00,9
552,6882574123424291109-00,9
553,8451372933823924001-00,9
554,896122210930812780800,9
555,709918580581367933-00,9
556,507918550333773207400,9
557,667645243332857848000,9
558,676923093144609547300,9
559,1179407149615752488-00,9
560,5726168058646643567-00,9
561,853908314802938586-00,9
562,615136336039611146600,9
563,6408384047818773259-00,9
564,195970240079271910400,9
565,585138306491823855600,9
566,76146113443352699700,9
567,461062955684052943300,9
568,441981282822893094200,9
569,5996591519806139622-00,9
570,450555117471043167600,9
571,299648697358102879400,9
572,548016259033929679800,9
573,646937404751880407600,9
574,3672270554112829276-00,9
575,9040824220885154618-00,9
576,7847411041429964034-00,9
577,39488081903417905200,9
578,94558191642861771100,9
579,8554583099652360186-00,9
580,51436384351142798300,9
581,3474572013724543064-00,9
582,6330994209292676230-00,9
583,429517359156198245500,9
584,2680062806718189512-00,9
585,7293058931558116124-00,9
586,5391263494170487755-00,9
587,3577529084677006455-00,9
588,513522601597805819100,9
589,310241590350875944800,9
590,7930805625417114542-00,9
591,180764726515412456300,9
592,712308127970136638700,9
593,3746582548785259387-00,9
594,19092271870161895100,9
595,462153455764095464200,9
596,2813993621373959976-00,9
597,2047765464458506724-00,9
598,50928276150944119300,9
599,727776917729085428300,9
600,4320842938890920631-00,9
601,149523909213334684200,9
602,148499933526807337500,9
603,504807702550971101800,9
604,7214415439887297840-00,9
605,4680861884638420887-00,9
606,761348766179142994300,9
607,555941250283888314700,9
608,563851451164445759700,9
609,1881626078563829907-00,9
610,641941923602129121500,9
611,543304570519545045-00,9
612,673490460331328375100,9
613,2934163990096514991-00,9
614,8746555117119443212-00,9
615,440944125019668345100,9
616,84844129193166466700,9
617,3189555448950764205-00,9
618,4665999365647454351-00,9
619,5973367754189300080-00,9
620,229374168342764595300,9
621,449811471034079119100,9
622,570718535232635184700,9
623,6112776979434807270-00,9
624,252890550966523490500,9
625,3090973234492252390-00,9
626,845508635480956044300,9
627,11234090756705025200,9
628,614832356126866513900,9
629,259015419577879250400,9
630,71459305026087216900,9
631,1710976630226727144-00,9
632,3278312563728342370-00,9
633,648587131220709992800,9
634,451278656500006955500,9
635,72091861958514582-00,9
636,585419785776151730-00,9
637,443989497136904054600,9
638,7320585155014293059-00,9
639,383190459443828435500,9
640,3238397625777384463-00,9
641,813103572299771770900,9
642,831020173834394830300,9
643,736049212473848471200,9
644,6343484102693693848-00,9
645,2786783625137742577-00,9
646,2515358630924414223-00,9
647,1833704165076860861-00,9
648,297111564714899860100,9
649,557398385659742970900,9
650,4952473054759185615-00,9
651,5042825992938565836-00,9
652,322635277686231432100,9
653,3955723153521197312-00,9
654,867323659380194413600,9
655,6326830574704535556-00,9
656,1160635066414324680-00,9
657,261303906924733747300,9
658,2373690567865159107-00,9
659,107186426126560246600,9
660,1576930278993378532-00,9
661,4316495167035146200-00,9
662,6613156699699062707-00,9
663,676814908683648735500,9
664,376307932899734009900,9
665,1893431008923665264-00,9
666,175273206363137424700,9
667,7257947745702659238-00,9
668,9063221716509306591-00,9
669,124982800967408631000,9
670,682901378449871622400,9
671,6916788089826407557-00,9
672,887921652528687439-00,9
673,6643882197029640946-00,9
674,19378076171209265000,9
675,8230065066967210747-00,9
676,215116858836549592-00,9
677,457881254300647257800,9
678,563057685858120973300,9
679,539994790302094461800,9
680,882461383255540556500,9
681,133415528027738205700,9
682,89529464686164601900,9
683,432775825599782876400,9
684,244193093445844814600,9
685,693802725394739464200,9
686,1027301306354224195-00,9
687,5005091433193369365-00,9
688,3601455969005970206-00,9
689,541696216506184772400,9
690,939484087151828490-00,9
691,4574163394129674305-00,9
692,897415807324779222-00,9
693,3927554399960244236-00,9
694,3660264760763934752-00,9
695,860665169229046857700,9
696,212720724710275063400,9
697,454955476159060220300,9
698,655107246127371856200,9
699,810873486816638544500,9
700,234157116861758063100,9
701,2366270601434806006-00,9
702,7604395489251053176-00,9
703,757038234439859174000,9
704,9807322279192270900,9
705,199448540876429207600,9
706,990825390260938870-00,9
707,4539270126896124343-00,9
708,7806001907798408804-00,9
709,775178018512327245-00,9
710,34846257028779717401,9
711,7918811414766617171-01,9
712,137482857924506708501,9
713,7729085526792754555-01,9
714,299024253639663041901,9
715,345276235692435277601,9
716,862119311324740364901,9
717,786260718975891551001,9
718,343981914010389671201,9
719,4389897545523074464-01,9
720,890727386752719610801,9
721,179319472203172469301,9
722,752870372523871208801,9
723,4205249529072314817-01,9
724,747936525642180897801,9
725,7371994267174606223-01,9
726,8891738656644081239-01,9
727,373873448600064709401,9
728,2708840864343283543-01,9
729,493603465313314607801,9
730,185380617839720196701,9
731,795554556327704491801,9
732,432577901539133988101,9
733,6672421030501838380-01,9
734,206347325833502089101,9
735,375235555707728756701,9
736,1314438871554927796-01,9
737,651369476202375152601,9
738,542430662130815476301,9
739,4608206353625659004-01,9
740,441437759567835286-01,9
741,3047217577588562330-01,9
742,4261069343106132601,9
743,1695144782364235197-01,9
744,778867097705710457001,9
745,8571344907637187397-01,9
746,303804929072264488401,9
747,264291626680367783901,9
748,868748775376502516601,9
749,6464298241283088107-01,9
750,8016006730698034873-01,9
751,2833641874029388015-01,9
752,844651960857785677801,9
753,3068550496935552887-01,9
754,345338078992165501401,9
755,908988103309341012001,9
756,410998449147323087301,9
757,392365210696184311201,9
758,682536863744506912401,9
759,4004415028443258409-01,9
760,120391253105197336101,9
761,4277178660455815504-01,9
762,550353334976218080201,9
763,134332771455529632501,9
764,619305524007195157901,9
765,337243296330061471701,9
766,213811565929913372001,9
767,1122059881048173308-01,9
768,423856622524703822-01,9
769,644429978958342214401,9
770,59362455519820077301,9
771,1300008667598978237-01,9
772,7016127262777718384-01,9
773,6242311723226720403-01,9
774,655623157357690605-01,9
775,637186729805800483301,9
776,892591209934053351201,9
777,6302228938996136394-01,9
778,4026811679733801915-01,9
779,414659265799620251301,9
780,6687521643897632797-01,9
781,409697231829968290401,9
782,757718114265961562401,9
783,1512676368598881720-01,9
784,227266645396290993301,9
785,6767647920075160308-01,9
786,167457362161312938101,9
787,524668091814603596801,9
788,49443140210539646701,9
789,188180578373447221-01,9
790,4265614511901730435-01,9
791,327240428926819516401,9
792,6839957072542154583-01,9
793,17903091463413105301,9
794,8846616278032875545-01,9
795,5866181872959723608-01,9
796,768957227199326376801,9
797,479739954400330418601,9
798,476152900769847917401,9
799,436531377439676523901,9
800,1464919608055573391-01,9
801,4005493610430788457-01,9
802,680737158013724530201,9
803,1913899083044427839-01,9
804,3505223684629023969-01,9
805,277404166826908575901,9
806,596666647604501622601,9
807,5643545308517166089-01,9
808,6692224982417894977-01,9
809,4552395946353452101,9
810,5358563907333569862-01,9
811,41702901217010821-01,9
812,2305132168664986766-01,9
813,521850809045773356701,9
814,2254273935024080398-01,9
815,714253366692600574-01,9
816,6920359997903641166-01,9
817,110992392140666265201,9
818,679922760271931016201,9
819,197553584313787994901,9
820,5481835776498707985-01,9
821,2558114242795049649-01,9
822,183342344161106585701,9
823,1477346904740302972-01,9
824,7749394043956997033-01,9
825,3809844774908816541-01,9
826,367558562771882194101,9
827,7059329544563150697-01,9
828,797287697515398577501,9
829,845761286893708888101,9
830,190053243610233748401,9
831,61866115916881744-01,9
832,3772349569672565970-01,9
833,7078199167048106763-01,9
834,4834234413199178424-01,9
835,869567731493914954-01,9
836,915453069700686786901,9
837,273389381138530795601,9
838,302997550281604646701,9
839,5649295340778356324-01,9
840,903174622250268493201,9
841,580955332173436761901,9
842,600198770994794301601,9
843,287006733932510255301,9
844,136834557354110620601,9
845,5654241126002238182-01,9
846,3826729374838488226-01,9
847,8870367997523436662-01,9
848,2201505473648759711-01,9
849,4299505239273567318-01,9
850,168265454222366701-01,9
851,213552523559448688801,9
852,169248175551956391-01,9
853,3601223322573572477-01,9
854,580257612104113277401,9
855,270114242200931185401,9
856,806852304256102715901,9
857,798399285515548061-01,9
858,4780743328743223277-01,9
859,155795431514220865101,9
860,49729707125121351301,9
861,260001179165268906101,9
862,128400828795518566501,9
863,442068938395650680901,9
864,142836901997962066401,9
865,56089002315600805801,9
866,9073546228267631798-01,9
867,205075711651715998001,9
868,7163853398506492002-01,9
869,6760277794515882302-01,9
870,6715501412781100072-01,9
871,6016101447468183747-01,9
872,9095216040320766391-01,9
873,253952239468499380601,9
874,336061598992961179001,9
875,6675084920295942573-01,9
876,429599643319847414101,9
877,3603867134974724185-01,9
878,4176671482929973168-01,9
879,599770488565462962801,9
880,85722569043701303101,9
881,484513652932714775-01,9
882,21209720326001623401,9
883,6744211354924684406-01,9
884,797599598898793610501,9
885,5557634163908915855-01,9
886,608799770966905124101,9
887,6636659816697853987-01,9
888,4350576837998871435-01,9
889,338830684276639678-01,9
890,654472151442008640501,9
891,3640554633717746048-01,9
892,5010727247741329750-01,9
893,924107764099665963-01,9
894,42964280468044987901,9
895,8206276294381976086-01,9
896,4269326960474508264-01,9
897,822113644279103094501,9
898,1516046009209404937-01,9
899,776162122890342380101,9
900,6131266021620052845-01,9
901,410861112601619489901,9
902,7571456821431844475-01,9
903,286391081221649306801,9
904,687493739665140957501,9
905,655026099004438494-01,9
906,39352958456820704601,9
907,1178965366159917764-01,9
908,3110915726370084756-01,9
909,697085870904716738801,9
910,4517573517962494561-01,9
911,4686503716677274009-01,9
912,7723353547644829961-01,9
913,762988389989944620301,9
914,892524990941402345001,9
915,3665636379965265990-01,9
916,6637852537867117031-01,9
917,562112891503457917601,9
918,284374805614771618101,9
919,4166567146830340493-01,9
920,3514784259314624820-01,9
921,355258513397025840-01,9
922,221217746775492224301,9
923,459386509056590918001,9
924,15040046909793193001,9
925,4656869842081096425-01,9
926,776166256918226282701,9
927,601818207821538508901,9
928,496802183589561358301,9
929,5383887298782097349-01,9
930,213722165669172013301,9
931,7639574774977891806-01,9
932,427800848159616800701,9
933,499371380213154535901,9
934,554394376150780207701,9
935,744283630766533246-01,9
936,5758816895984128344-01,9
937,5350851922264084998-01,9
938,6042257713059739029-01,9
939,266980942430392693801,9
940,2680016220071704287-01,9
941,935046407968236705-01,9
942,4681597140758469407-01,9
943,2172691130776911574-01,9
944,1894451268252327666-01,9
945,505870560088493535001,9
946,542492556341947855401,9
947,880232636804651718-01,9
948,6131217970295187123-01,9
949,650431592143038945301,9
950,943525721646618378-01,9
951,4550344404012649730-01,9
952,4851147791056515530-01,9
953,8112674642648238166-01,9
954,887764642375745242701,9
955,7836204354703256095-01,9
956,2988975544497956627-01,9
957,530109390189451353401,9
958,739809186971492156101,9
959,568457286989376160401,9
960,7895381539619762432-01,9
961,2875423746448255701,9
962,8036887448080126352-01,9
963,343084256172043012401,9
964,4493263741959978574-01,9
965,668431826601343096001,9
966,3462719753897433409-01,9
967,4472241098496435493-01,9
968,315634802341916861201,9
969,5921893436548289566-01,9
970,331039165574791114101,9
971,53404482410856511501,9
972,304166773486829736201,9
973,7179888804976487086-01,9
974,226349290832683469001,9
975,3242127556485536431-01,9
976,8271781420813328330-01,9
977,2021594452886569504-01,9
978,4327496101339594032-01,9
979,669746290960261888801,9
980,285568935893022315001,9
981,626789118771292673301,9
982,8435993827826649659-01,9
983,611184495829212312-01,9
984,5650215440532529380-01,9
985,765813253131175911-01,9
986,8067260914512480537-01,9
987,81759517132755933601,9
988,1039675866212239152-01,9
989,2075530082324680776-01,9
990,383559767748344479-01,9
991,243570226991795994901,9
992,8351320693890677055-01,9
993,264750566721505286901,9
994,715460644565530928001,9
995,293931277656027414-01,9
996,2212483311871730607-01,9
997,281340969979663735301,9
998,225867120134926916-01,9
999,112042603207271744401,9
1000,8427038817050277198-01,9
1001,685752384827735685-01,9
1002,165596142797546339401,9
1003,314072232523500683701,9
1004,833910094558422017401,9
1005,3894443195513672310-01,9
1006,369195624569538715901,9
1007,5779469907354099847-01,9
1008,2296280851658012186-01,9
1009,742110395269361496701,9
1010,5600278397354364102-01,9
1011,4453258138201801283-01,9
1012,691472744502692725301,9
1013,1762175877562326237-01,9
1014,539033631358179541-10,9
1015,7071313614675785218-10,9
1016,567669469378451091710,9
1017,235228782821379875210,9
1018,3685178464376219616-10,9
1019,645929583155198996210,9
1020,5300540781538569126-10,9
1021,6666979490293507116-10,9
1022,7426600723364752672-10,9
1023,2566132424796235178-10,9
1024,717148565459455743010,9
1025,2423587012021489784-10,9
1026,4211634419014670078-10,9
1027,5309601528137607418-10,9
1028,74836328697499153610,9
1029,496223378844455437610,9
1030,7281375510176309277-10,9
1031,122108763485619361510,9
1032,911256723425000976510,9
1033,788761285897687308610,9
1034,9014722699154145570-10,9
1035,4953835768671266512-10,9
1036,1008061837502241456-10,9
1037,586969990590009173010,9
1038,70847701388484160710,9
1039,2175090075920646437-10,9
1040,886865079856065010410,9
1041,5988059216287328418-10,9
1042,3514263967649523871-10,9
1043,1185156513549221934-10,9
1044,2986054048270217032-10,9
1045,2596871051694979414-10,9
1046,635513240193205917610,9
1047,529739284264120214310,9
1048,465947292067745738210,9
1049,862788181284070393710,9
1050,2925901324032100066-10,9
1051,142796753920388536710,9
1052,610455057792626088-10,9
1053,3254984863767597125-10,9
1054,4055276687436092934-10,9
1055,1929165460071500128-10,9
1056,815106525344334987310,9
1057,242352327924557103210,9
1058,74464716224651239810,9
1059,802576350242105726510,9
1060,276000294744841558510,9
1061,2262601898792585844-10,9
1062,2948257710570459015-10,9
1063,707766049698841785710,9
1064,470554834173453414410,9
1065,774537270478101248110,9
1066,192772594943718448910,9
1067,221770864246299843910,9
1068,881949127054068409210,9
1069,349764618892289282710,9
1070,6646628052991230315-10,9
1071,7462908961989338945-10,9
1072,2662722548096343926-10,9
1073,662468600935285214210,9
1074,621494249020512722810,9
1075,1699121000118589415-10,9
1076,245298757199778391810,9
1077,3497328771888904173-10,9
1078,536895290610937977110,9
1079,832907079293572721310,9
1080,6883767008037112463-10,9
1081,3621572692149611953-10,9
