,image_name,label
303,748400076952782386300,10
304,532454485293218607000,10
305,7288527250489380236-00,10
306,509764138307026542-00,10
307,1457987570004887008-00,10
308,3071435269211323603-00,10
309,8247414831005898593-00,10
310,1645793288227224094-00,10
311,3396668711585041315-00,10
312,6051675288166182332-00,10
313,275421474275726262100,10
314,884286584548284447800,10
315,794703434787302058300,10
316,5562993495530710355-00,10
317,415119375661197368100,10
318,62819298849862593300,10
319,132882351611028820300,10
320,1927587849979056727-00,10
321,7885695439964486697-00,10
322,8778826018291029897-00,10
323,8408160819531880176-00,10
324,630796015672969973-00,10
325,7869681486862485620-00,10
326,904131494361498141900,10
327,561087319495699342000,10
328,456129794250002058700,10
329,6279579471412728506-00,10
330,6520597865209734743-00,10
331,912965103368631456700,10
332,914819607614256056900,10
333,599521361433859494-00,10
334,371183234496831761900,10
335,3422168142243108095-00,10
336,289261527838149587-00,10
337,539362943968408288-00,10
338,7011405591274268232-00,10
339,637625194116800116700,10
340,5414796002833349004-00,10
341,347599056917060314600,10
342,366993814846898570200,10
343,204622154550338014400,10
344,299970181542946440400,10
345,3071808065388130977-00,10
346,386682794508620635200,10
347,6774767786115055495-00,10
348,5150499550369079558-00,10
349,415072886760274782200,10
350,4015183272418515724-00,10
351,8960705515739900053-00,10
352,630308230282237978800,10
353,666647934966562997200,10
354,914260458880675083400,10
355,7716767286286176031-00,10
356,7039205013313863389-00,10
357,7712041020410720867-00,10
358,7772197801652825621-00,10
359,3501438139094507952-00,10
360,240630078851298945400,10
361,76123162688102684000,10
362,50289142030644940700,10
363,268703326877438739800,10
364,423604789213997857400,10
365,195154354216789998500,10
366,3346221315415505830-00,10
367,7922204674073998106-00,10
368,716973814497062680400,10
369,7951845755732755547-00,10
370,1546092321945937002-00,10
371,8886237644552280203-00,10
372,646470006998269202600,10
373,725372108212683326400,10
374,676625437384762919700,10
375,560337538704590932000,10
376,452421998766975219100,10
377,3562833325727895636-00,10
378,904865821895703347000,10
379,7232789207560024165-00,10
380,161528898925230646800,10
381,30951115284181701900,10
382,593961627852313061200,10
383,394689769554197809100,10
384,829724791149640937100,10
385,198833533431346913800,10
386,275225759092591183300,10
387,339445627029719675700,10
388,841484731585604625700,10
389,3961166846465216376-00,10
390,364346755533466775800,10
391,17028138567307142000,10
392,4179421251427025681-00,10
393,8767905632792896712-00,10
394,5892170114266574792-00,10
395,743892107649876593500,10
396,8350286903195554541-00,10
397,6937261796947076091-00,10
398,779217711115495121300,10
399,5175803602773589352-00,10
400,198407421733158736900,10
401,334255039230885990300,10
402,883714710698225869600,10
403,6682200200610964624-00,10
404,3594620124248539086-00,10
405,7154226242087078339-00,10
406,1333905396275643528-00,10
407,1189381925697824406-00,10
408,539639222482454863100,10
409,223085810329745245700,10
410,2040516112141582705-00,10
411,686172888473097532500,10
412,827832483996362172100,10
413,61855813072692167500,10
414,32074329130561694900,10
415,296932660200832331700,10
416,7903890790423190496-00,10
417,339220111861008203-00,10
418,3152750071811672926-00,10
419,7757823067531129603-00,10
420,8284773606313441469-00,10
421,3767285223038460296-00,10
422,532164395540310207400,10
423,6364406221259088047-00,10
424,5124165036971856207-00,10
425,2093215389915141454-00,10
426,80684958448843094600,10
427,320708080461073212500,10
428,8987056282158705765-00,10
429,5816881166141929952-00,10
430,76413529862908580900,10
431,1507203979441965695-00,10
432,937410208854272222-00,10
433,4423069684591634248-00,10
434,789251184125897358300,10
435,264983389172617159-00,10
436,229781281606487585600,10
437,433898117396003947100,10
438,265709090914852545500,10
439,6207882597151128223-00,10
440,2118085454376901541-00,10
441,6699516971767555536-00,10
442,4920194998834379749-00,10
443,221473655952694859-00,10
444,8618769336988075082-00,10
445,253121590209701922700,10
446,397965111643981462400,10
447,239829381611416307400,10
448,183651459758547314700,10
449,2956515533025358769-00,10
450,3178247039932538353-00,10
451,1078944680681586250-00,10
452,394560686227317424700,10
453,602431949664622685200,10
454,656972763104803357300,10
455,7796983654205889167-00,10
456,25732816049463630600,10
457,5021616375428616504-00,10
458,1588468525179635044-00,10
459,791273523620218640500,10
460,47825798019790240500,10
461,818994032869983335600,10
462,58874559704319082200,10
463,553780709825796177900,10
464,288188992738278904-00,10
465,5665752754865252010-00,10
466,9103250242405764315-00,10
467,3483309441869718324-00,10
468,3691043447086358937-00,10
469,297867654926621918800,10
470,482078463711331460100,10
471,5131083078679468036-00,10
472,3353780998979201965-00,10
473,843140095044714255700,10
474,665636935335642205400,10
475,2501599565167763100-00,10
476,113578879657500120300,10
477,479216984299502067900,10
478,2010407927806045704-00,10
479,235986895504656626200,10
480,478563305753716239400,10
481,2083102393329871800,10
482,270300556689165660100,10
483,694396015036879299000,10
484,592289321724990517-00,10
485,8709315951770314789-00,10
486,462980062044928455900,10
487,809800149741453888800,10
488,145792870824553222800,10
489,438143527705925256200,10
490,580273124950134743200,10
491,898336210766863038000,10
492,46175475619129883100,10
493,140975299892351241400,10
494,1298315546037059768-00,10
495,772297481674494518400,10
496,2693660129847279052-00,10
497,445468691594708254100,10
498,5066730453459785458-00,10
499,79047748872627664100,10
500,300793575953422553600,10
501,72337415728464692000,10
502,579974332777693086500,10
503,1081401696908870659-00,10
504,383589456274178865500,10
505,6825209155153087545-00,10
506,279102977087006499-00,10
507,1702573922589988049-00,10
508,2758937734901185801-00,10
509,2330196659792093795-00,10
510,7684750210347220672-00,10
511,298428501333079639400,10
512,2638256875319751938-00,10
513,865939381518322524400,10
514,6137029217144246551-00,10
515,6429080752306822421-00,10
516,297443452052913476200,10
517,6723124778191583561-00,10
518,817829065159648059800,10
519,8837642044256911963-00,10
520,198816509419473650000,10
521,713874352618912597100,10
522,196625439749636704700,10
523,656183238225999733-00,10
524,6337298955423320205-00,10
525,2397569523344495254-00,10
526,216373381934202683700,10
527,3324694200242151356-00,10
528,8986685401496109291-00,10
529,2288266085803389229-00,10
530,3226589200135712003-00,10
531,699600312288049900100,10
532,7296939344798262868-00,10
533,4258155380739292124-00,10
534,485572843940277721500,10
535,7722207129199818274-00,10
536,52048921726284480-00,10
537,5512745924501043178-00,10
538,4681528862943855465-00,10
539,7189248958147183425-00,10
540,281492224572540775600,10
541,603582934387753817000,10
542,596696457337059416700,10
543,4277142805926900830-00,10
544,98533224746014464800,10
545,8047489363054016321-00,10
546,1910534730881694775-00,10
547,761565171495065868000,10
548,8809037750562055109-00,10
549,7206536802062197030-00,10
550,7357689137715436456-01,10
551,916727965390483641201,10
552,7559419126492064198-01,10
553,1344595862320616949-01,10
554,755394928314745366901,10
555,903651867524813442601,10
556,95937796046248483-01,10
557,170870169356310153401,10
558,515732689855902941401,10
559,2089993385798642069-01,10
560,465635284874431023801,10
561,384093432523012867-01,10
562,6739830342900894248-01,10
563,147715912665981250101,10
564,1500797666485520179-01,10
565,1420448640000170325-01,10
566,509228362281599162501,10
567,495425417228908994501,10
568,418092759221382419501,10
569,8797260831949012701,10
570,3151429000608052612-01,10
571,2110752147188318269-01,10
572,883047640327821183601,10
573,577800331992489091201,10
574,1176516086919242203-01,10
575,8961035672055427567-01,10
576,9210716719723807403-01,10
577,6508886363852750243-01,10
578,1812274641012557912-01,10
579,82077558223207755901,10
580,2497406876204037766-01,10
581,110211017469098676701,10
582,7121075610800174918-01,10
583,603647817070253942401,10
584,320788677880761071701,10
585,3029495624790465856-01,10
586,575564511903449185101,10
587,344644535972158165-01,10
588,748105793679999812-01,10
589,270887337941848522301,10
590,7312121260086630502-01,10
591,777202988172081869501,10
592,5673284116622131379-01,10
593,8136679297086126077-01,10
594,3456085473744246537-01,10
595,756864917685533762701,10
596,329479339577131152901,10
597,1088993125329768260-01,10
598,2551703372904109712-01,10
599,202463860135076125001,10
600,879047468406914968101,10
601,4730215841534671211-01,10
602,2179573360814631468-01,10
603,1493308030455875148-01,10
604,285720405332950620-01,10
605,3508902213680483232-01,10
606,8084710416088815329-01,10
607,338811763406574482601,10
608,833047372316399496001,10
609,3286129101177050506-01,10
610,6544702514101663179-01,10
611,88060301901544049901,10
612,5169295270696379704-01,10
613,942160382798644329-01,10
614,7725071106601568935-01,10
615,744121741204725728601,10
616,334129746994358116101,10
617,19214250077295141101,10
618,677949809082415840401,10
619,2008417769008982992-01,10
620,5556726575611505004-01,10
621,7471503313363768769-01,10
622,1246185590425129979-01,10
623,819399128393581393401,10
624,74899777978310168501,10
625,177206831420993153401,10
626,892087992834836677801,10
627,845214897719830977401,10
628,5415645615628036710-01,10
629,6176070201487402679-01,10
630,531238479126746003901,10
631,395350613163994551201,10
632,11708838226340067601,10
633,3990928227332801667-01,10
634,236091829782893502101,10
635,8982025929508725967-01,10
636,3885869706473559579-01,10
637,3468232899782362345-01,10
638,566981478991955205701,10
639,4242176738024517826-01,10
640,5859111226434063509-01,10
641,8233714223075666576-01,10
642,363354208486862745301,10
643,8283700679055487902-01,10
644,644659326675751732801,10
645,710622920058524216101,10
646,883707816113166521501,10
647,58487897571194013-01,10
648,5372949708758283731-01,10
649,486935943328623506-01,10
650,7238889488088907601-01,10
651,451593344547294724301,10
652,277401705813946036801,10
653,638815110417003149501,10
654,586161227690025620101,10
655,510810879443056760901,10
656,492265750494183137201,10
657,7094250319143343093-01,10
658,1895403705538988497-01,10
659,7549289312328207330-01,10
660,564065366991932514501,10
661,116673649839423347001,10
662,692888710507826198901,10
663,887450053097291912501,10
664,4234587862562298822-01,10
665,551447400858434425701,10
666,467571439494164471201,10
667,262524416482894516501,10
668,7906318604220442765-01,10
669,397282348517209780801,10
670,115201440109194008501,10
671,4000353647250823905-01,10
672,654419465449618986601,10
673,568571230401981076801,10
674,891482549349049593701,10
675,4102801393363655401-01,10
676,4985729997413222416-01,10
677,2783129851649138612-01,10
678,9071725558872511194-01,10
679,8371061968173839082-01,10
680,686575364100903495601,10
681,228221609859132267-01,10
682,7010563420918220377-01,10
683,418521536340872530101,10
684,6629777196285242314-01,10
685,8514520748459060710-01,10
686,541319087650890640101,10
687,3990841771819235676-01,10
688,455654250583013881801,10
689,5849057068995060104-01,10
690,1194954401401355316-01,10
691,494208424379807397701,10
692,555110533836303837-01,10
693,640253678284072075401,10
694,4433172223704896531-01,10
695,457317320176241262-01,10
696,132484611389879072901,10
697,403961373066508489-01,10
698,27421154813462264401,10
699,1665592614110288880-01,10
700,441143208664753522601,10
701,7054285694883101588-01,10
702,6269956724388656699-01,10
703,6872994069302410514-01,10
704,663267572475401018801,10
705,688919150325553366001,10
706,20544226282731766-01,10
707,74353741945963899601,10
708,99075036847500721301,10
709,4115559456820358563-01,10
710,499707080046588420101,10
711,8904243483040314067-01,10
712,690458367926561351-01,10
713,7363508410074743282-01,10
714,40777475969965950501,10
715,6266317366101374670-01,10
716,58166098324243263101,10
717,7264968458222405922-01,10
718,859801024790688638601,10
719,5400731553898862292-01,10
720,7935551851050417438-01,10
721,3921836888898113626-01,10
722,297498743936677541901,10
723,19619224867092456501,10
724,1872938065042032411-01,10
725,3807457007507182790-01,10
726,5273444912566897156-01,10
727,360911930730719838101,10
728,72844920972823097401,10
729,791715533105351529301,10
730,491646382498569116001,10
731,151933937599452039901,10
732,6854058970429462030-01,10
733,1345742494960895397-01,10
734,177073570091704100301,10
735,822827491604523515701,10
736,7628758105393341361-01,10
737,827695788563999400301,10
738,264106513090902015001,10
739,7363898026590598739-01,10
740,384490915478242603801,10
741,2005349547497202265-01,10
742,457602522963875487401,10
743,920689630866650179101,10
744,4751665099199500868-01,10
745,734581808960397198301,10
746,2495089246208722041-01,10
747,281897691963645893301,10
748,3529170694774298556-01,10
749,465553538579797946101,10
750,896284848035256961801,10
751,8568953377369141712-01,10
752,803182082606195081801,10
753,920400417005936017201,10
754,7739913115346269971-01,10
755,741428461337879872701,10
756,624071595339893847101,10
757,3825392261937560965-01,10
758,3971493177737820625-01,10
759,598430646745437802201,10
760,1507584463579271646-01,10
761,342405502006001452001,10
762,149789732800617636901,10
763,2781527843712746855-01,10
764,383164090036155514201,10
765,4533991755217667311-01,10
766,2427666291125410867-01,10
767,379849214076015712001,10
768,2361538396181036749-01,10
769,1482954154479645152-01,10
770,77078059073275824101,10
771,2226558285362310717-01,10
772,6306051039897019486-01,10
773,2365968117386213882-01,10
774,716199354105451530701,10
775,6186862197828928174-01,10
776,8626462098493719130-01,10
777,290201865396665700810,10
778,669829760306327354210,10
779,2838141368410310234-10,10
780,3717811376694524230-10,10
781,6321381131291272051-10,10
782,740795983577200873-10,10
783,5985963798544985751-10,10
784,3159826228170636339-10,10
785,657403144909339992410,10
786,1783625870215830246-10,10
787,1593529161423378177-10,10
788,708733025472786391710,10
789,3806087055492404340-10,10
790,555358586052237697610,10
791,276749758620036674910,10
792,8269762446051329525-10,10
793,2689300505033556622-10,10
794,789186695584526497010,10
795,774975681189849838610,10
796,881993251927032498510,10
797,265079298109869409310,10
798,6897488204390909424-10,10
799,455254880538742748210,10
800,1183405961502066115-10,10
801,5222959472950328787-10,10
802,88518636917864225110,10
803,92586874930659077210,10
804,2977095460115123769-10,10
805,6690238302630670079-10,10
806,3391133658543744235-10,10
807,355449074577925015810,10
808,3201711336521838147-10,10
809,3991566178094368471-10,10
810,29261247628485476910,10
811,365006681574898561310,10
812,413781578553216042310,10
813,1562527742952062481-10,10
814,7478615975661498183-10,10
815,138023668457942838410,10
816,913203311018002715210,10
817,705784045243748027910,10
818,234747706411149326010,10
819,4562598948753100981-10,10
820,2965652627049557533-10,10
821,7683716929556860623-10,10
822,384528820090477250610,10
823,7201088596904008534-10,10
824,640035791117802975510,10
825,363654377850204933610,10
826,932564031221084153-10,10
827,415809271648911173910,10
828,651507273069792620810,10
829,810175638999858192010,10
830,784498977576994892710,10
831,481686180262052963910,10
832,358435383605362450910,10
833,17026032476031484-10,10
834,387046503364611953410,10
835,284014832111074596910,10
836,272972282406290450010,10
837,453479852932675457710,10
838,332583722894015506-10,10
839,912336448206222324510,10
840,8605579831882387387-10,10
841,3933005864489828662-10,10
842,706326656945799842910,10
843,3424726694785397815-10,10
844,76898329410213947110,10
845,188614438679948095910,10
846,576238766836113940510,10
847,7435735088551238588-10,10
848,325492803371908715110,10
849,5901157797563759986-10,10
850,6998656888582150355-10,10
851,424832663681538922210,10
852,21654947885121847410,10
853,846811951747451417010,10
854,714398628060326953510,10
855,187275761899697218810,10
856,836488647904081547-10,10
857,834273367119046396310,10
858,616883057949411068710,10
859,189390435936554288710,10
860,4114690115903217491-10,10
861,317613100082444694110,10
862,6878067153456310730-10,10
863,1219737845001674105-10,10
864,3019523849344360882-10,10
865,45504661714490041310,10
866,739177165372390724010,10
867,41662944341910719110,10
868,311787175426544577410,10
869,8831204039158768735-10,10
870,783719908190594085910,10
871,680915291714243265710,10
872,2474165216162217865-10,10
873,4071722775772623731-10,10
874,2295571435830066588-10,10
875,5949271354041052279-10,10
876,37608810229048870010,10
877,313161583834636641610,10
878,382561808881991136-10,10
879,128511146543448236110,10
880,3627122436974960793-10,10
881,4956471742085320505-10,10
882,295768395200540331110,10
883,233657754320194187910,10
884,196218049440073627110,10
885,857662934812264806410,10
886,7006707980712210772-10,10
887,206461938659402138210,10
888,4954012669317792857-10,10
889,689161230410036248710,10
890,89636979107057477210,10
891,523456024720833280-10,10
892,2754481122029830210,10
893,518290202314476762310,10
894,1089818832496084418-10,10
895,502210319958348884010,10
896,4243717450127523094-10,10
897,436000865075502240810,10
898,4144548531261558180-10,10
899,9133728646331104364-10,10
900,8675043239130143051-10,10
901,4850807235554709952-10,10
902,7859851385281124928-10,10
903,9151843996953590490-10,10
904,177834112216135932010,10
905,5658925897888447114-10,10
906,175770283483575756710,10
907,410397672333046246310,10
908,9144604428875344172-10,10
909,732028767813238256710,10
910,2971363439404508305-10,10
911,6581651616974842564-10,10
912,8978598893771356396-10,10
913,4085516468741583307-10,10
914,624339805344989213110,10
915,3250559223262068043-10,10
916,3361992231853405766-10,10
917,738814742013755859410,10
918,577144280177537125010,10
919,288384580337267664110,10
920,1482154136778023482-10,10
921,565880807359745580510,10
922,79997075946787709310,10
923,14739829045112346510,10
924,213031808426179148810,10
925,7604903575087976712-10,10
926,916157797283454822510,10
927,4658441496898857873-10,10
928,25772384476797823610,10
929,728252881781759089210,10
930,809698530887867177110,10
931,463582224028481290810,10
932,47552281776140143210,10
933,700337900737002215-10,10
934,323196413182370386310,10
935,797130186801159559410,10
936,201900846497593402310,10
937,5629352096163744853-10,10
938,909381305941920587010,10
939,4328190036546273276-10,10
940,3834822879828891159-10,10
941,33640273040227864810,10
942,1185139946286517053-10,10
943,2284203587048442738-10,10
944,163440792877253102610,10
945,470979068743783273110,10
946,5941905720904475736-10,10
947,187249622562405202110,10
948,351758108572830329110,10
949,678919833060042029610,10
950,1440496242860662359-10,10
951,7260925415962236363-10,10
952,266722182943726737910,10
953,7819519666015536210-10,10
954,1582206591995856802-10,10
955,187524899039252172210,10
956,42055984745486138-10,10
957,30710143727125156710,10
958,887500845821708780010,10
959,184544350949892760410,10
960,321779445435774086110,10
961,820018319314872732-10,10
962,5070172347730641915-10,10
963,4111497075955029741-10,10
964,95133082909475870-10,10
965,1497156529278247224-10,10
966,28993962781211216210,10
967,1569368222708603658-10,10
968,768867562737647354610,10
969,891413430282882620210,10
970,558075947712964742810,10
971,3481537664640007271-10,10
972,139732794110385444-10,10
973,830155902933111842710,10
974,3449092550968399694-10,10
975,7142752738640912002-10,10
976,8708426203942802987-10,10
977,101804947370698202-10,10
978,296927575350330196310,10
979,675415040031436937110,10
980,8598088815002166724-10,10
981,927122517305333993-10,10
982,536282088720539938910,10
983,29668707199310149510,10
984,8549954430936165367-10,10
985,142629604787098424-10,10
986,327753102273582691410,10
987,2593665956567820673-10,10
988,594524930137623436710,10
989,8287282333818502640-10,10
990,433026070288841975610,10
991,59400501114418172-10,10
992,3036377766359876409-10,10
993,623425775360219126810,10
994,1336389741244439015-10,10
995,350911128306002238310,10
996,5065798484160905627-10,10
997,2212846571152359570-10,10
998,5668706412732795429-10,10
999,5946531363112611747-10,10
1000,596208873051587402410,10
1001,350153595068568453110,10
1002,296925625189911114310,10
1003,2698359583480126948-10,10
1004,886891867738742819310,10
1005,8652737033303205543-10,10
1006,175333684553388616310,10
1007,3958610757233166363-10,10
1008,655620310085039496810,10
1009,2986616012011187335-10,10
1010,1545535913605609342-10,10
1011,462737299546675771410,10
1012,25375839395831249010,10
1013,953967396712939752-10,10
1014,709293182199369495310,10
1015,783876047328722606610,10
1016,701939593345866371910,10
1017,2916960689279032097-10,10
1018,750315874320850914010,10
1019,2334154791502124071-10,10
1020,460304534738977462010,10
1021,758299655167768059510,10
1022,3852020591257686915-10,10
1023,529389204026873855710,10
1024,1260966111697957101-10,10
1025,1517977615979167104-10,10
1026,236146854221605146310,10
1027,2635960902918199189-10,10
1028,5647944786611060010,10
1029,403824704432471568710,10
1030,1932314991000382723-10,10
1031,1211979458981523302-10,10
1032,31826769929089156410,10
1033,6982715548504495462-10,10
1034,32882398873137225910,10
1035,164230811533881635310,10
1036,5992661981565543410,10
1037,22935841060898077510,10
1038,633515857986978915610,10
1039,120970204300392282910,10
1040,5342425048095288658-10,10
1041,424311646143977352110,10
1042,2214211769860431916-10,10
1043,471276015361010144-10,10
1044,535574314906039908510,10
1045,4388399903867601010-10,10
1046,911774222033344651610,10
1047,7503050028417001588-10,10
1048,181373875351890377510,10
1049,7881368776408308110,10
1050,3648958034255780543-10,10
1051,503729526167065338710,10
1052,340529661387139308-10,10
1053,244359818135936323510,10
1054,295462611770855379310,10
1055,28546731548762461410,10
1056,1661551856217351090-10,10
1057,912411558188145992910,10
1058,6063220985026768907-10,10
1059,3183627123606658646-10,10
1060,7369392305522595322-10,10
1061,391209068084216339310,10
1062,6024441001812299845-10,10
1063,856418172102189897010,10
1064,8005664393402451815-10,10
1065,833001600120366046210,10
1066,2192355375667198437-10,10
1067,134574010965610266710,10
1068,617982954050669125510,10
1069,3156221880833237479-10,10
1070,486146972265234784710,10
1071,1913568975641118037-10,10
1072,2742990207538128806-10,10
1073,918555470292654966310,10
1074,8900878278289541513-10,10
1075,505060452808244767310,10
1076,604704864989351306910,10
1077,243935680805385838310,10
1078,5826510882689089620-10,10
1079,4632594349047014226-10,10
1080,8995789266424084681-10,10
